#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
685;184;F�hre;102;1;2093;15.309681504262;18.0;Restholz 1;Restholz 1;17.4;0.6;1.41;0.73;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;184;F�hre;102;1;2093;15.309681504262;18.0;;;;;;;;0.13;0.15;;;7.6;
#
686;185;F�hre;102;1;2093;15.309681504262;18.0;L3;1a;0.3;17.0;14.23;10.1;1.62;0.13;0.15;0.0;0.0;7.6;
687;185;F�hre;102;1;2093;15.309681504262;18.0;Restholz 1;Restholz 1;17.4;0.6;1.41;0.73;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;185;F�hre;102;1;2093;15.309681504262;18.0;;;;;;;;0.13;0.15;;;7.6;
#
688;186;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
689;186;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;186;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
690;187;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
691;187;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;187;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
692;188;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
693;188;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;188;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
694;189;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
695;189;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;189;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
696;190;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
697;190;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;190;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
698;191;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
699;191;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;191;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
700;192;�briges Laubolz;299;1;2093;11.4620221139683;14.0;L1;1a;0.3;6.0;11.98;10.04;8.5;0.05;0.05;0.0;0.02;2.36;
701;192;�briges Laubolz;299;1;2093;11.4620221139683;14.0;Restholz 1;Restholz 1;6.4;7.6;8.43;5.19;0.0;0.02;0.02;0.0;0.0;0.88;
#Summe:;192;�briges Laubolz;299;1;2093;11.4620221139683;14.0;;;;;;;;0.06;0.07;;;3.24;
#
702;193;�briges Laubolz;299;1;2093;8.59178702121558;12.0;Restholz 1;Restholz 1;0.3;11.7;9.07;6.0;0.0;0.03;0.03;0.0;0.0;1.63;
#Summe:;193;�briges Laubolz;299;1;2093;8.59178702121558;12.0;;;;;;;;0.03;0.03;;;1.63;
#
703;194;�briges Laubolz;299;1;2093;10.0388467196272;13.0;Restholz 1;Restholz 1;0.3;12.7;10.55;6.97;0.0;0.05;0.05;0.0;0.0;2.39;
#Summe:;194;�briges Laubolz;299;1;2093;10.0388467196272;13.0;;;;;;;;0.05;0.05;;;2.39;
#
704;195;�briges Laubolz;299;1;2093;10.0388467196272;13.0;Restholz 1;Restholz 1;0.3;12.7;10.55;6.97;0.0;0.05;0.05;0.0;0.0;2.39;
#Summe:;195;�briges Laubolz;299;1;2093;10.0388467196272;13.0;;;;;;;;0.05;0.05;;;2.39;
#
705;196;�briges Laubolz;299;1;2093;10.0388467196272;13.0;Restholz 1;Restholz 1;0.3;12.7;10.55;6.97;0.0;0.05;0.05;0.0;0.0;2.39;
#Summe:;196;�briges Laubolz;299;1;2093;10.0388467196272;13.0;;;;;;;;0.05;0.05;;;2.39;
#
706;197;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
707;197;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
708;197;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
709;197;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;197;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
710;198;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
711;198;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
712;198;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
713;198;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;198;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
714;199;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
715;199;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
716;199;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
717;199;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;199;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
718;200;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
719;200;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
720;200;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
721;200;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;200;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
722;201;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
723;201;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
724;201;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
725;201;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;201;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
726;202;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
727;202;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
728;202;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
729;202;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;202;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
730;203;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
731;203;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
732;203;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
733;203;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;203;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
734;204;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
735;204;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
736;204;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
737;204;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;204;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
738;205;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
739;205;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
740;205;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
741;205;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;205;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
742;206;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
743;206;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
744;206;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
745;206;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;206;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
746;207;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
747;207;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
748;207;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
749;207;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;207;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
750;208;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
751;208;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
752;208;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
753;208;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;208;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
754;209;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
755;209;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
756;209;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
757;209;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;209;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
758;210;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
759;210;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
760;210;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
761;210;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;210;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
762;211;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
763;211;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
764;211;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
765;211;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;211;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
766;212;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
767;212;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
768;212;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
769;212;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;212;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
770;213;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
771;213;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
772;213;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
773;213;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;213;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
774;214;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
775;214;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
776;214;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
777;214;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;214;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
778;215;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
779;215;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
780;215;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
781;215;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;215;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
782;216;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
783;216;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
784;216;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
785;216;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;216;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
786;217;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
787;217;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
788;217;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
789;217;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;217;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
790;218;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
791;218;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
792;218;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
793;218;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;218;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
794;219;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
795;219;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
796;219;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
797;219;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;219;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
798;220;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
799;220;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
800;220;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
801;220;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;220;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
802;221;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
803;221;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
804;221;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
805;221;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;221;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
806;222;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
807;222;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
808;222;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
809;222;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;222;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
810;223;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
811;223;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
812;223;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
813;223;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;223;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
814;224;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
815;224;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
816;224;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
817;224;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;224;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
818;225;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
819;225;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
820;225;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
821;225;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;225;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
822;226;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2b;0.3;6.0;29.75;25.49;22.61;0.3;0.32;0.0;0.19;15.24;
823;226;Ahorn;203;2;2113;28.7954925986706;17.0;L1;2a;6.4;3.5;22.5;20.35;17.65;0.11;0.12;0.0;0.07;5.42;
824;226;Ahorn;203;2;2113;28.7954925986706;17.0;L1;1a;10.0;6.0;17.48;11.49;3.44;0.07;0.07;0.0;0.0;3.3;
825;226;Ahorn;203;2;2113;28.7954925986706;17.0;Restholz 1;Restholz 1;16.1;0.9;3.11;1.61;0.0;0.0;0.0;0.0;0.0;0.01;
#Summe:;226;Ahorn;203;2;2113;28.7954925986706;17.0;;;;;;;;0.48;0.51;;;23.98;
#
826;227;Ahorn;203;2;2113;18.0981433935207;13.0;L1;1b;0.3;6.0;19.01;15.77;12.99;0.12;0.12;0.0;0.04;5.82;
827;227;Ahorn;203;2;2113;18.0981433935207;13.0;L1;1a;6.4;4.0;12.87;10.06;6.45;0.03;0.03;0.0;0.0;1.57;
