#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
1815;526;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1816;526;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1817;526;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;526;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1818;527;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1819;527;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1820;527;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1821;527;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;527;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1822;528;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1823;528;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1824;528;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1825;528;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;528;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1826;529;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1827;529;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1828;529;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1829;529;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;529;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1830;530;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1831;530;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1832;530;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1833;530;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;530;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1834;531;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1835;531;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1836;531;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1837;531;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;531;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1838;532;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1839;532;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1840;532;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1841;532;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;532;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1842;533;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1843;533;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1844;533;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1845;533;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;533;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1846;534;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1847;534;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1848;534;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1849;534;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;534;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1850;535;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1851;535;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1852;535;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1853;535;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;535;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1854;536;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1855;536;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1856;536;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1857;536;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;536;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1858;537;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1859;537;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1860;537;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1861;537;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;537;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1862;538;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1863;538;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1864;538;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1865;538;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;538;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1866;539;L�rche;103;1;2173;24.1476032904436;26.0;L1;2a;0.3;5.0;22.88;20.01;18.5;0.16;0.19;0.0;0.27;17.62;
1867;539;L�rche;103;1;2173;24.1476032904436;26.0;L2;1b;5.4;8.5;18.45;16.71;14.28;0.18;0.22;0.0;0.08;12.33;
1868;539;L�rche;103;1;2173;24.1476032904436;26.0;L2;1a;14.0;9.5;14.21;10.1;4.31;0.08;0.1;0.0;0.0;4.67;
1869;539;L�rche;103;1;2173;24.1476032904436;26.0;Restholz 1;Restholz 1;23.6;2.4;4.16;2.23;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;539;L�rche;103;1;2173;24.1476032904436;26.0;;;;;;;;0.42;0.51;;;34.68;
#
1870;540;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1871;540;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;540;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1872;541;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1873;541;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;541;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1874;542;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1875;542;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;542;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1876;543;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1877;543;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;543;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1878;544;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1879;544;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;544;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1880;545;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1881;545;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;545;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1882;546;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1883;546;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;546;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1884;547;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1885;547;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;547;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1886;548;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1887;548;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;548;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1888;549;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1889;549;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;549;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1890;550;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1891;550;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;550;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1892;551;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1893;551;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;551;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1894;552;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1895;552;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;552;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1896;553;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1897;553;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;553;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1898;554;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1899;554;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;554;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1900;555;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1901;555;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;555;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1902;556;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1903;556;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;556;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1904;557;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1905;557;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;557;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1906;558;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1907;558;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;558;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1908;559;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1909;559;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;559;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1910;560;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1911;560;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;560;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1912;561;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1913;561;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;561;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1914;562;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1915;562;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;562;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1916;563;L�rche;103;1;2173;14.339160952173;19.0;L3;1a;0.0;15.0;14.08;10.07;5.06;0.12;0.14;0.0;0.0;7.09;
1917;563;L�rche;103;1;2173;14.339160952173;19.0;Restholz 1;Restholz 1;15.1;3.9;4.96;2.8;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;563;L�rche;103;1;2173;14.339160952173;19.0;;;;;;;;0.12;0.15;;;7.23;
#
1918;564;Ahorn;203;1;2173;22.0266614500369;15.0;L1;2a;0.3;4.5;22.93;20.0;18.15;0.14;0.15;0.0;0.12;6.97;
1919;564;Ahorn;203;1;2173;22.0266614500369;15.0;L1;1b;4.9;5.5;18.07;15.14;10.89;0.1;0.1;0.0;0.02;4.81;
1920;564;Ahorn;203;1;2173;22.0266614500369;15.0;Restholz 1;Restholz 1;10.5;4.5;10.71;6.12;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;564;Ahorn;203;1;2173;22.0266614500369;15.0;;;;;;;;0.25;0.27;;;12.55;
#
1921;565;Ahorn;203;1;2173;22.0266614500369;15.0;L1;2a;0.3;4.5;22.93;20.0;18.15;0.14;0.15;0.0;0.12;6.97;
1922;565;Ahorn;203;1;2173;22.0266614500369;15.0;L1;1b;4.9;5.5;18.07;15.14;10.89;0.1;0.1;0.0;0.02;4.81;
1923;565;Ahorn;203;1;2173;22.0266614500369;15.0;Restholz 1;Restholz 1;10.5;4.5;10.71;6.12;0.0;0.02;0.02;0.0;0.0;0.77;
#Summe:;565;Ahorn;203;1;2173;22.0266614500369;15.0;;;;;;;;0.25;0.27;;;12.55;
#
1924;566;Buche;200;1;2173;19.712031688997;11.0;L1;1b;0.3;6.0;20.94;16.93;12.7;0.13;0.14;0.0;0.02;6.65;
1925;566;Buche;200;1;2173;19.712031688997;11.0;Restholz 1;Restholz 1;6.4;4.6;12.51;7.37;0.0;0.02;0.02;0.0;0.0;1.12;
#Summe:;566;Buche;200;1;2173;19.712031688997;11.0;;;;;;;;0.16;0.17;;;7.77;
#
1926;567;Buche;200;1;2173;19.712031688997;11.0;L1;1b;0.3;6.0;20.94;16.93;12.7;0.13;0.14;0.0;0.02;6.65;
1927;567;Buche;200;1;2173;19.712031688997;11.0;Restholz 1;Restholz 1;6.4;4.6;12.51;7.37;0.0;0.02;0.02;0.0;0.0;1.12;
#Summe:;567;Buche;200;1;2173;19.712031688997;11.0;;;;;;;;0.16;0.17;;;7.77;
#
1928;568;Buche;200;1;2173;19.712031688997;11.0;L1;1b;0.3;6.0;20.94;16.93;12.7;0.13;0.14;0.0;0.02;6.65;
1929;568;Buche;200;1;2173;19.712031688997;11.0;Restholz 1;Restholz 1;6.4;4.6;12.51;7.37;0.0;0.02;0.02;0.0;0.0;1.12;
#Summe:;568;Buche;200;1;2173;19.712031688997;11.0;;;;;;;;0.16;0.17;;;7.77;
#
1930;569;Buche;200;1;2173;19.712031688997;11.0;L1;1b;0.3;6.0;20.94;16.93;12.7;0.13;0.14;0.0;0.02;6.65;
1931;569;Buche;200;1;2173;19.712031688997;11.0;Restholz 1;Restholz 1;6.4;4.6;12.51;7.37;0.0;0.02;0.02;0.0;0.0;1.12;
#Summe:;569;Buche;200;1;2173;19.712031688997;11.0;;;;;;;;0.16;0.17;;;7.77;
#
1932;570;Buche;200;1;2173;19.712031688997;11.0;L1;1b;0.3;6.0;20.94;16.93;12.7;0.13;0.14;0.0;0.02;6.65;
1933;570;Buche;200;1;2173;19.712031688997;11.0;Restholz 1;Restholz 1;6.4;4.6;12.51;7.37;0.0;0.02;0.02;0.0;0.0;1.12;
#Summe:;570;Buche;200;1;2173;19.712031688997;11.0;;;;;;;;0.16;0.17;;;7.77;
#
1934;571;Buche;200;1;2173;19.712031688997;11.0;L1;1b;0.3;6.0;20.94;16.93;12.7;0.13;0.14;0.0;0.02;6.65;
1935;571;Buche;200;1;2173;19.712031688997;11.0;Restholz 1;Restholz 1;6.4;4.6;12.51;7.37;0.0;0.02;0.02;0.0;0.0;1.12;
#Summe:;571;Buche;200;1;2173;19.712031688997;11.0;;;;;;;;0.16;0.17;;;7.77;
#
1936;572;Buche;200;1;2173;19.4054732288593;11.0;L1;1b;0.3;6.0;20.61;16.67;12.5;0.13;0.14;0.0;0.02;6.45;
1937;572;Buche;200;1;2173;19.4054732288593;11.0;Restholz 1;Restholz 1;6.4;4.6;12.32;7.26;0.0;0.02;0.02;0.0;0.0;1.08;
#Summe:;572;Buche;200;1;2173;19.4054732288593;11.0;;;;;;;;0.15;0.16;;;7.53;
#
1938;573;Buche;200;1;2173;18.0798570896539;10.0;L1;1b;0.3;6.0;19.33;15.35;10.6;0.11;0.12;0.0;0.01;5.43;
1939;573;Buche;200;1;2173;18.0798570896539;10.0;Restholz 1;Restholz 1;6.4;3.6;10.39;6.02;0.0;0.01;0.01;0.0;0.0;0.59;
#Summe:;573;Buche;200;1;2173;18.0798570896539;10.0;;;;;;;;0.12;0.13;;;6.03;
#
1940;574;Buche;200;1;2173;18.0798570896539;10.0;L1;1b;0.3;6.0;19.33;15.35;10.6;0.11;0.12;0.0;0.01;5.43;
1941;574;Buche;200;1;2173;18.0798570896539;10.0;Restholz 1;Restholz 1;6.4;3.6;10.39;6.02;0.0;0.01;0.01;0.0;0.0;0.59;
#Summe:;574;Buche;200;1;2173;18.0798570896539;10.0;;;;;;;;0.12;0.13;;;6.03;
#
1942;575;Buche;200;1;2173;16.2523547307664;10.0;L1;1b;0.3;3.0;17.38;15.22;13.8;0.05;0.06;0.0;0.04;2.63;
1943;575;Buche;200;1;2173;16.2523547307664;10.0;L1;1a;3.4;5.0;13.7;10.26;4.9;0.04;0.04;0.0;0.0;2.05;
1944;575;Buche;200;1;2173;16.2523547307664;10.0;Restholz 1;Restholz 1;8.5;1.5;4.64;2.52;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;575;Buche;200;1;2173;16.2523547307664;10.0;;;;;;;;0.09;0.1;;;4.72;
#
1945;576;�briges Laubolz;299;1;2173;19.3084997676205;14.0;L1;1b;0.3;6.0;20.19;16.91;14.32;0.13;0.14;0.0;0.05;6.7;
1946;576;�briges Laubolz;299;1;2173;19.3084997676205;14.0;L1;1a;6.4;6.0;14.21;10.11;4.26;0.05;0.05;0.0;0.0;2.45;
1947;576;�briges Laubolz;299;1;2173;19.3084997676205;14.0;Restholz 1;Restholz 1;12.5;1.5;4.03;2.14;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;576;�briges Laubolz;299;1;2173;19.3084997676205;14.0;;;;;;;;0.18;0.2;;;9.18;
#
1948;577;L�rche;103;2;2173;14.228052759072;19.0;L2;1a;0.3;14.0;13.63;10.08;5.67;0.11;0.13;0.0;0.0;6.61;
1949;577;L�rche;103;2;2173;14.228052759072;19.0;Restholz 1;Restholz 1;14.4;4.6;5.58;3.2;0.0;0.0;0.01;0.0;0.0;0.22;
#Summe:;577;L�rche;103;2;2173;14.228052759072;19.0;;;;;;;;0.11;0.14;;;6.82;
#
1950;578;L�rche;103;2;2173;14.228052759072;19.0;L2;1a;0.3;14.0;13.63;10.08;5.67;0.11;0.13;0.0;0.0;6.61;
1951;578;L�rche;103;2;2173;14.228052759072;19.0;Restholz 1;Restholz 1;14.4;4.6;5.58;3.2;0.0;0.0;0.01;0.0;0.0;0.22;
#Summe:;578;L�rche;103;2;2173;14.228052759072;19.0;;;;;;;;0.11;0.14;;;6.82;
#
1952;579;L�rche;103;2;2173;14.228052759072;19.0;L2;1a;0.3;14.0;13.63;10.08;5.67;0.11;0.13;0.0;0.0;6.61;
