#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
510;110;Fichte;100;4;2033;73.9595542309059;46.0;L1;3a;29.8;6.0;35.75;30.11;23.95;0.42;0.49;0.0;0.16;49.06;
511;110;Fichte;100;4;2033;73.9595542309059;46.0;L1;1b;35.9;4.0;23.74;19.4;14.91;0.12;0.14;0.0;0.04;8.61;
512;110;Fichte;100;4;2033;73.9595542309059;46.0;L1;1a;40.0;4.0;14.68;10.03;5.16;0.03;0.04;0.0;0.0;1.66;
513;110;Fichte;100;4;2033;73.9595542309059;46.0;Restholz 1;Restholz 1;44.1;1.9;4.91;2.5;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;110;Fichte;100;4;2033;73.9595542309059;46.0;;;;;;;;6.64;7.36;;;914.53;
#
514;111;Fichte;100;4;2033;47.2125223944335;36.0;L1;4;0.3;6.0;47.99;41.24;37.79;0.8;0.88;0.0;1.63;101.72;
515;111;Fichte;100;4;2033;47.2125223944335;36.0;L3;3a;6.4;20.5;37.71;31.57;18.73;1.52;1.69;0.0;0.09;183.61;
516;111;Fichte;100;4;2033;47.2125223944335;36.0;L2;1a;27.0;8.5;18.57;10.86;1.31;0.09;0.11;0.0;0.0;4.54;
517;111;Fichte;100;4;2033;47.2125223944335;36.0;Restholz 1;Restholz 1;35.6;0.4;1.05;0.53;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;111;Fichte;100;4;2033;47.2125223944335;36.0;;;;;;;;2.41;2.68;;;289.87;
#
518;112;Fichte;100;4;2033;38.9502500311006;32.0;L3;3a;0.3;17.0;39.49;30.13;24.24;1.25;1.38;0.0;0.28;151.69;
519;112;Fichte;100;4;2033;38.9502500311006;32.0;L1;2a;17.4;5.0;24.14;21.39;18.15;0.17;0.2;0.0;0.1;17.95;
520;112;Fichte;100;4;2033;38.9502500311006;32.0;L2;1a;22.5;9.0;18.01;10.85;1.29;0.09;0.11;0.0;0.0;4.67;
521;112;Fichte;100;4;2033;38.9502500311006;32.0;Restholz 1;Restholz 1;31.6;0.4;1.04;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;112;Fichte;100;4;2033;38.9502500311006;32.0;;;;;;;;1.52;1.69;;;174.31;
#
522;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;6;0.3;3.5;66.8;60.17;55.47;0.96;1.05;0.0;4.24;143.74;
523;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;5;3.9;6.0;55.25;50.49;48.08;1.19;1.29;0.0;2.99;170.4;
524;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;4;10.0;6.0;48.03;46.62;45.21;0.99;1.09;0.0;1.95;125.51;
525;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;4;16.1;6.0;45.16;43.15;40.27;0.85;0.94;0.0;1.06;107.12;
526;113;Fichte;100;4;2033;65.4870840578947;43.0;L2;3b;22.2;7.5;40.16;35.23;29.04;0.72;0.81;0.0;0.32;86.54;
527;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;2b;29.8;4.0;28.86;25.13;21.18;0.19;0.22;0.0;0.12;21.14;
528;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;1b;33.9;3.0;20.98;17.87;14.66;0.07;0.09;0.0;0.04;5.36;
529;113;Fichte;100;4;2033;65.4870840578947;43.0;L1;1a;37.0;3.5;14.44;10.52;6.39;0.03;0.04;0.0;0.0;1.55;
530;113;Fichte;100;4;2033;65.4870840578947;43.0;Restholz 1;Restholz 1;40.6;2.4;6.14;3.15;0.0;0.0;0.0;0.0;0.0;0.12;
#Summe:;113;Fichte;100;4;2033;65.4870840578947;43.0;;;;;;;;5.0;5.55;;;661.48;
#
531;114;Fichte;100;4;2033;29.0179170216293;26.0;L2;2b;0.3;7.5;29.28;25.13;22.89;0.37;0.41;0.0;0.35;41.98;
532;114;Fichte;100;4;2033;29.0179170216293;26.0;L2;2a;7.9;6.5;22.84;20.82;18.16;0.21;0.24;0.0;0.13;22.12;
533;114;Fichte;100;4;2033;29.0179170216293;26.0;L1;1b;14.5;3.5;18.07;16.3;14.28;0.07;0.08;0.0;0.05;5.17;
534;114;Fichte;100;4;2033;29.0179170216293;26.0;L1;1a;18.1;5.5;14.16;10.37;5.55;0.05;0.06;0.0;0.0;2.35;
535;114;Fichte;100;4;2033;29.0179170216293;26.0;Restholz 1;Restholz 1;23.7;2.3;5.35;2.86;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;114;Fichte;100;4;2033;29.0179170216293;26.0;;;;;;;;0.71;0.79;;;71.72;
#
536;115;Fichte;100;4;2033;44.0718231676347;35.0;L1;4;0.3;4.0;44.77;40.18;37.25;0.49;0.54;0.0;1.58;62.46;
537;115;Fichte;100;4;2033;44.0718231676347;35.0;L3;3a;4.4;21.5;37.14;30.37;18.02;1.48;1.65;0.0;0.09;179.19;
538;115;Fichte;100;4;2033;44.0718231676347;35.0;L2;1a;26.0;8.5;17.87;10.52;1.27;0.08;0.1;0.0;0.0;4.23;
539;115;Fichte;100;4;2033;44.0718231676347;35.0;Restholz 1;Restholz 1;34.6;0.4;1.02;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;115;Fichte;100;4;2033;44.0718231676347;35.0;;;;;;;;2.06;2.29;;;245.87;
#
540;116;Fichte;100;4;2033;45.7187317371168;35.0;L1;4;0.3;5.5;46.44;40.38;37.12;0.7;0.77;0.0;1.54;88.83;
541;116;Fichte;100;4;2033;45.7187317371168;35.0;L3;3a;5.9;20.0;37.03;30.93;18.7;1.43;1.59;0.0;0.09;172.52;
542;116;Fichte;100;4;2033;45.7187317371168;35.0;L2;1a;26.0;8.5;18.54;10.91;1.32;0.09;0.11;0.0;0.0;4.55;
543;116;Fichte;100;4;2033;45.7187317371168;35.0;Restholz 1;Restholz 1;34.6;0.4;1.06;0.54;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;116;Fichte;100;4;2033;45.7187317371168;35.0;;;;;;;;2.22;2.46;;;265.91;
#
544;117;Fichte;100;4;2033;31.279755743761;28.0;L2;2b;0.3;13.5;31.62;25.12;20.92;0.69;0.75;0.0;0.21;76.87;
545;117;Fichte;100;4;2033;31.279755743761;28.0;L1;1b;13.9;6.0;20.84;18.05;14.57;0.15;0.17;0.0;0.05;11.08;
546;117;Fichte;100;4;2033;31.279755743761;28.0;L1;1a;20.0;6.0;14.44;10.12;4.65;0.05;0.06;0.0;0.0;2.49;
547;117;Fichte;100;4;2033;31.279755743761;28.0;Restholz 1;Restholz 1;26.1;1.9;4.44;2.33;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;117;Fichte;100;4;2033;31.279755743761;28.0;;;;;;;;0.89;0.98;;;90.49;
#
548;118;Fichte;100;4;2033;83.9299199092331;48.0;L1;6;0.3;6.0;85.78;72.16;64.5;2.47;2.7;0.0;6.57;369.76;
549;118;Fichte;100;4;2033;83.9299199092331;48.0;L1;6;6.4;6.0;64.32;60.5;58.63;1.69;1.85;0.0;4.8;252.69;
550;118;Fichte;100;4;2033;83.9299199092331;48.0;L1;5;12.5;6.0;58.58;57.41;56.02;1.5;1.66;0.0;3.22;215.9;
551;118;Fichte;100;4;2033;83.9299199092331;48.0;L1;5;18.6;6.0;55.96;53.78;50.58;1.32;1.47;0.0;1.84;189.05;
552;118;Fichte;100;4;2033;83.9299199092331;48.0;L1;4;24.7;6.0;50.45;46.13;40.84;0.97;1.1;0.0;0.82;123.1;
553;118;Fichte;100;4;2033;83.9299199092331;48.0;L2;3a;30.8;10.0;40.65;30.17;18.46;0.73;0.85;0.0;0.07;88.61;
554;118;Fichte;100;4;2033;83.9299199092331;48.0;L2;1a;40.9;6.5;18.22;10.17;1.65;0.06;0.08;0.0;0.0;3.18;
555;118;Fichte;100;4;2033;83.9299199092331;48.0;Restholz 1;Restholz 1;47.5;0.5;1.38;0.69;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;118;Fichte;100;4;2033;83.9299199092331;48.0;;;;;;;;8.75;9.7;;;1242.28;
#
556;119;Fichte;100;4;2033;52.681643003302;38.0;L1;4;0.3;6.0;53.6;45.88;41.89;1.0;1.09;0.0;2.14;126.06;
557;119;Fichte;100;4;2033;52.681643003302;38.0;L1;4;6.4;5.0;41.8;40.02;38.76;0.61;0.67;0.0;1.49;76.96;
558;119;Fichte;100;4;2033;52.681643003302;38.0;L3;3a;11.5;18.0;38.71;32.04;18.59;1.39;1.56;0.0;0.08;168.2;
559;119;Fichte;100;4;2033;52.681643003302;38.0;L2;1a;29.6;8.0;18.41;10.52;1.07;0.08;0.1;0.0;0.0;4.08;
560;119;Fichte;100;4;2033;52.681643003302;38.0;Restholz 1;Restholz 1;37.7;0.3;0.81;0.4;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;119;Fichte;100;4;2033;52.681643003302;38.0;;;;;;;;3.08;3.41;;;375.3;
#
561;120;Fichte;100;4;2033;38.6564561898736;32.0;L3;3a;0.3;16.5;39.19;30.03;24.54;1.21;1.33;0.0;0.3;146.56;
562;120;Fichte;100;4;2033;38.6564561898736;32.0;L1;2a;16.9;5.5;24.45;21.53;18.01;0.19;0.22;0.0;0.09;20.06;
563;120;Fichte;100;4;2033;38.6564561898736;32.0;L2;1a;22.5;9.0;17.87;10.77;1.28;0.09;0.11;0.0;0.0;4.6;
564;120;Fichte;100;4;2033;38.6564561898736;32.0;Restholz 1;Restholz 1;31.6;0.4;1.03;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;120;Fichte;100;4;2033;38.6564561898736;32.0;;;;;;;;1.5;1.66;;;171.23;
#
565;121;Fichte;100;4;2033;71.604761206514;45.0;L1;6;0.3;6.0;73.1;61.78;55.6;1.81;1.97;0.0;4.57;270.86;
566;121;Fichte;100;4;2033;71.604761206514;45.0;L1;5;6.4;6.0;55.45;52.4;50.8;1.27;1.39;0.0;3.23;181.98;
567;121;Fichte;100;4;2033;71.604761206514;45.0;L1;5;12.5;3.5;50.76;50.04;49.27;0.65;0.72;0.0;2.53;93.59;
568;121;Fichte;100;4;2033;71.604761206514;45.0;L1;4;16.1;6.0;49.22;47.43;44.78;1.02;1.14;0.0;1.45;129.4;
569;121;Fichte;100;4;2033;71.604761206514;45.0;L1;4;22.2;6.0;44.68;41.02;36.44;0.77;0.87;0.0;0.65;97.24;
570;121;Fichte;100;4;2033;71.604761206514;45.0;L2;3a;28.3;6.5;36.27;30.42;23.89;0.47;0.54;0.0;0.16;56.41;
571;121;Fichte;100;4;2033;71.604761206514;45.0;L1;1b;34.9;4.0;23.68;19.4;14.95;0.12;0.14;0.0;0.04;8.6;
572;121;Fichte;100;4;2033;71.604761206514;45.0;L1;1a;39.0;4.0;14.72;10.08;5.2;0.03;0.04;0.0;0.0;1.68;
573;121;Fichte;100;4;2033;71.604761206514;45.0;Restholz 1;Restholz 1;43.1;1.9;4.95;2.52;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;121;Fichte;100;4;2033;71.604761206514;45.0;;;;;;;;6.14;6.81;;;839.83;
#
574;122;Fichte;100;4;2033;48.3052383814795;37.0;L1;4;0.3;6.0;49.12;42.13;38.54;0.84;0.92;0.0;1.75;106.23;
575;122;Fichte;100;4;2033;48.3052383814795;37.0;L3;3a;6.4;21.5;38.46;32.13;18.59;1.64;1.83;0.0;0.09;198.76;
576;122;Fichte;100;4;2033;48.3052383814795;37.0;L2;1a;28.0;8.5;18.43;10.71;1.28;0.09;0.11;0.0;0.0;4.44;
577;122;Fichte;100;4;2033;48.3052383814795;37.0;Restholz 1;Restholz 1;36.6;0.4;1.03;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;122;Fichte;100;4;2033;48.3052383814795;37.0;;;;;;;;2.57;2.85;;;309.43;
#
578;123;Buche;200;4;2033;52.3124685827079;25.0;L1;4;0.3;6.0;52.94;47.18;43.48;1.04;1.1;0.0;1.26;89.63;
579;123;Buche;200;4;2033;52.3124685827079;25.0;L1;4;6.4;5.5;43.37;40.08;36.06;0.67;0.71;0.0;0.56;58.0;
580;123;Buche;200;4;2033;52.3124685827079;25.0;L1;3a;12.0;6.0;35.9;30.28;23.32;0.42;0.46;0.0;0.11;28.44;
581;123;Buche;200;4;2033;52.3124685827079;25.0;L1;1b;18.1;5.5;23.06;15.3;5.79;0.11;0.12;0.0;0.0;5.37;
582;123;Buche;200;4;2033;52.3124685827079;25.0;Restholz 1;Restholz 1;23.7;1.3;5.41;2.79;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;123;Buche;200;4;2033;52.3124685827079;25.0;;;;;;;;2.24;2.4;;;181.5;
#
583;124;Tanne;101;5;2053;37.8626755118176;21.0;L2;3a;0.3;13.5;36.67;30.07;22.2;0.96;1.08;0.0;0.13;104.46;
584;124;Tanne;101;5;2053;37.8626755118176;21.0;L1;1b;13.9;3.5;22.06;19.09;15.02;0.1;0.11;0.0;0.03;7.07;
585;124;Tanne;101;5;2053;37.8626755118176;21.0;Restholz 1;Restholz 1;17.5;3.5;14.74;8.76;0.0;0.02;0.03;0.0;0.0;1.19;
#Summe:;124;Tanne;101;5;2053;37.8626755118176;21.0;;;;;;;;1.08;1.22;;;112.72;
#
586;125;Tanne;101;5;2053;26.4993289312398;16.0;L2;2a;0.3;8.0;25.26;22.62;18.4;0.31;0.35;0.0;0.1;29.17;
587;125;Tanne;101;5;2053;26.4993289312398;16.0;L1;1b;8.4;3.0;18.29;16.62;14.58;0.06;0.07;0.0;0.03;4.55;
588;125;Tanne;101;5;2053;26.4993289312398;16.0;L1;1a;11.5;4.0;14.43;10.2;2.67;0.03;0.04;0.0;0.0;1.63;
589;125;Tanne;101;5;2053;26.4993289312398;16.0;Restholz 1;Restholz 1;15.6;0.4;2.16;1.11;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;125;Tanne;101;5;2053;26.4993289312398;16.0;;;;;;;;0.41;0.46;;;35.35;
#
590;126;Tanne;101;5;2053;50.9179544343053;26.0;L3;4;0.3;15.5;49.93;40.03;31.12;1.97;2.22;0.0;0.36;224.98;
591;126;Tanne;101;5;2053;50.9179544343053;26.0;L1;2b;15.9;6.0;30.97;25.9;18.42;0.31;0.35;0.0;0.04;31.03;
592;126;Tanne;101;5;2053;50.9179544343053;26.0;L1;1a;22.0;3.5;18.11;11.69;3.01;0.04;0.05;0.0;0.0;2.01;
593;126;Tanne;101;5;2053;50.9179544343053;26.0;Restholz 1;Restholz 1;25.6;0.4;2.43;1.24;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;126;Tanne;101;5;2053;50.9179544343053;26.0;;;;;;;;2.32;2.62;;;258.01;
#
594;127;Tanne;101;5;2053;97.1548368260134;39.0;L3;6;0.3;22.0;97.3;70.07;57.9;9.02;10.15;0.0;2.02;1187.11;
595;127;Tanne;101;5;2053;97.1548368260134;39.0;L2;5;22.4;7.5;57.73;50.47;41.09;1.47;1.68;0.0;0.5;167.86;
596;127;Tanne;101;5;2053;97.1548368260134;39.0;L1;3b;30.0;3.5;40.81;35.41;29.12;0.33;0.39;0.0;0.14;36.2;
597;127;Tanne;101;5;2053;97.1548368260134;39.0;Restholz 1;Restholz 1;33.6;5.4;28.73;16.51;0.0;0.13;0.16;0.0;0.0;6.73;
#Summe:;127;Tanne;101;5;2053;97.1548368260134;39.0;;;;;;;;10.96;12.37;;;1397.89;
#
598;128;Tanne;101;5;2053;50.0503382403891;25.0;L2;4;0.3;14.0;48.97;40.05;31.99;1.78;2.0;0.0;0.41;197.92;
599;128;Tanne;101;5;2053;50.0503382403891;25.0;L2;2b;14.4;6.5;31.85;26.64;18.74;0.35;0.4;0.0;0.04;35.54;
600;128;Tanne;101;5;2053;50.0503382403891;25.0;L1;1a;21.0;3.5;18.43;11.96;3.09;0.04;0.05;0.0;0.0;2.09;
601;128;Tanne;101;5;2053;50.0503382403891;25.0;Restholz 1;Restholz 1;24.6;0.4;2.5;1.27;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;128;Tanne;101;5;2053;50.0503382403891;25.0;;;;;;;;2.17;2.45;;;235.56;
#
602;129;Tanne;101;5;2053;68.3856071333277;31.0;L3;5;0.3;22.0;67.71;50.34;34.22;4.44;5.0;0.0;0.35;561.14;
603;129;Tanne;101;5;2053;68.3856071333277;31.0;L1;3a;22.4;3.0;34.0;30.39;26.12;0.21;0.24;0.0;0.12;22.51;
604;129;Tanne;101;5;2053;68.3856071333277;31.0;Restholz 1;Restholz 1;25.5;5.5;25.8;15.37;0.0;0.12;0.14;0.0;0.0;5.75;
#Summe:;129;Tanne;101;5;2053;68.3856071333277;31.0;;;;;;;;4.76;5.38;;;589.41;
#
605;130;Tanne;101;5;2053;36.58472605989;20.0;L2;3a;0.3;11.0;35.33;30.17;24.01;0.78;0.88;0.0;0.19;84.99;
606;130;Tanne;101;5;2053;36.58472605989;20.0;L1;2a;11.4;3.5;23.88;21.54;18.55;0.12;0.14;0.0;0.06;11.35;
607;130;Tanne;101;5;2053;36.58472605989;20.0;L1;1a;15.0;4.5;18.35;12.55;2.91;0.06;0.07;0.0;0.0;2.84;
608;130;Tanne;101;5;2053;36.58472605989;20.0;Restholz 1;Restholz 1;19.6;0.4;2.35;1.2;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;130;Tanne;101;5;2053;36.58472605989;20.0;;;;;;;;0.96;1.08;;;99.19;
#
609;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;6;0.3;6.0;80.07;67.57;60.67;2.17;2.36;0.0;5.56;324.02;
610;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;5;6.4;6.0;60.5;57.09;55.35;1.5;1.65;0.0;3.98;216.14;
611;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;5;12.5;6.0;55.31;54.04;52.41;1.33;1.47;0.0;2.59;191.2;
612;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;5;18.6;5.5;52.35;50.11;47.01;1.05;1.17;0.0;1.49;150.24;
613;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;4;24.2;6.0;46.88;42.47;37.14;0.83;0.94;0.0;0.62;104.45;
614;131;Fichte;100;5;2053;78.4026021017343;46.0;L2;3a;30.3;6.5;36.95;30.33;23.11;0.47;0.54;0.0;0.14;56.4;
615;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;1b;36.9;3.5;22.88;18.8;14.59;0.1;0.11;0.0;0.03;7.04;
616;131;Fichte;100;5;2053;78.4026021017343;46.0;L1;1a;40.5;3.5;14.35;10.0;5.47;0.03;0.03;0.0;0.0;1.43;
617;131;Fichte;100;5;2053;78.4026021017343;46.0;Restholz 1;Restholz 1;44.1;1.9;5.21;2.65;0.0;0.0;0.0;0.0;0.0;0.07;
#Summe:;131;Fichte;100;5;2053;78.4026021017343;46.0;;;;;;;;7.46;8.28;;;1050.99;
#
618;132;Fichte;100;5;2053;23.862813080353;23.0;L2;2a;0.3;8.5;24.01;20.43;18.01;0.28;0.31;0.0;0.16;28.86;
619;132;Fichte;100;5;2053;23.862813080353;23.0;L1;1b;8.9;5.0;17.95;16.2;14.04;0.1;0.11;0.0;0.06;7.37;
620;132;Fichte;100;5;2053;23.862813080353;23.0;L2;1a;14.0;7.0;13.95;10.04;4.5;0.06;0.07;0.0;0.0;2.81;
621;132;Fichte;100;5;2053;23.862813080353;23.0;Restholz 1;Restholz 1;21.1;1.9;4.3;2.3;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;132;Fichte;100;5;2053;23.862813080353;23.0;;;;;;;;0.44;0.49;;;39.08;
#
622;133;Fichte;100;5;2053;31.1568083304308;28.0;L2;2b;0.3;13.5;31.49;25.03;20.84;0.68;0.75;0.0;0.21;76.27;
623;133;Fichte;100;5;2053;31.1568083304308;28.0;L1;1b;13.9;6.0;20.76;17.98;14.51;0.15;0.17;0.0;0.05;10.99;
624;133;Fichte;100;5;2053;31.1568083304308;28.0;L1;1a;20.0;6.0;14.38;10.08;4.63;0.05;0.06;0.0;0.0;2.47;
625;133;Fichte;100;5;2053;31.1568083304308;28.0;Restholz 1;Restholz 1;26.1;1.9;4.42;2.32;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;133;Fichte;100;5;2053;31.1568083304308;28.0;;;;;;;;0.88;0.98;;;89.78;
#
626;134;Fichte;100;5;2053;42.0501494142364;34.0;L3;3a;0.3;22.0;42.69;31.15;21.4;1.7;1.88;0.0;0.16;206.19;
627;134;Fichte;100;5;2053;42.0501494142364;34.0;L1;1b;22.4;4.5;21.27;18.1;14.56;0.11;0.13;0.0;0.04;8.36;
628;134;Fichte;100;5;2053;42.0501494142364;34.0;L1;1a;27.0;4.5;14.39;10.41;5.9;0.04;0.05;0.0;0.0;1.96;
629;134;Fichte;100;5;2053;42.0501494142364;34.0;Restholz 1;Restholz 1;31.6;2.4;5.68;2.97;0.0;0.0;0.0;0.0;0.0;0.11;
#Summe:;134;Fichte;100;5;2053;42.0501494142364;34.0;;;;;;;;1.86;2.06;;;216.62;
#
630;135;Fichte;100;5;2053;29.2845701603604;27.0;L2;2b;0.3;8.0;29.58;25.15;22.87;0.4;0.44;0.0;0.36;45.04;
631;135;Fichte;100;5;2053;29.2845701603604;27.0;L2;2a;8.4;6.5;22.82;20.88;18.31;0.22;0.24;0.0;0.13;22.24;
632;135;Fichte;100;5;2053;29.2845701603604;27.0;L1;1b;15.0;3.5;18.22;16.51;14.56;0.07;0.08;0.0;0.06;5.3;
633;135;Fichte;100;5;2053;29.2845701603604;27.0;L2;1a;18.6;6.5;14.44;10.08;4.35;0.05;0.06;0.0;0.0;2.68;
634;135;Fichte;100;5;2053;29.2845701603604;27.0;Restholz 1;Restholz 1;25.2;1.8;4.15;2.18;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;135;Fichte;100;5;2053;29.2845701603604;27.0;;;;;;;;0.74;0.83;;;75.3;
#
635;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;6;0.3;4.5;68.88;60.48;55.14;1.27;1.39;0.0;4.26;190.33;
636;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;5;4.9;6.0;54.96;51.04;49.04;1.21;1.32;0.0;2.99;173.42;
637;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;4;11.0;6.0;48.99;47.62;46.02;1.03;1.14;0.0;1.91;130.79;
638;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;4;17.1;6.0;45.96;43.61;40.32;0.87;0.97;0.0;1.0;109.47;
639;136;Fichte;100;5;2053;67.5266709274125;43.0;L2;3b;23.2;7.0;40.2;35.14;29.01;0.66;0.76;0.0;0.31;80.39;
640;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;2b;30.3;3.5;28.82;25.42;21.84;0.17;0.2;0.0;0.12;18.75;
641;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;1b;33.9;3.0;21.63;18.43;15.11;0.08;0.09;0.0;0.04;5.7;
642;136;Fichte;100;5;2053;67.5266709274125;43.0;L1;1a;37.0;4.0;14.89;10.25;5.32;0.03;0.04;0.0;0.0;1.73;
643;136;Fichte;100;5;2053;67.5266709274125;43.0;Restholz 1;Restholz 1;41.1;1.9;5.07;2.59;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;136;Fichte;100;5;2053;67.5266709274125;43.0;;;;;;;;5.33;5.91;;;710.64;
#
644;137;Fichte;100;5;2053;41.6135372417448;34.0;L3;3a;0.3;22.0;42.24;30.83;21.18;1.67;1.84;0.0;0.16;201.93;
645;137;Fichte;100;5;2053;41.6135372417448;34.0;L1;1b;22.4;4.5;21.05;17.91;14.41;0.11;0.13;0.0;0.04;8.19;
646;137;Fichte;100;5;2053;41.6135372417448;34.0;L1;1a;27.0;4.5;14.24;10.31;5.84;0.04;0.05;0.0;0.0;1.92;
647;137;Fichte;100;5;2053;41.6135372417448;34.0;Restholz 1;Restholz 1;31.6;2.4;5.63;2.94;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;137;Fichte;100;5;2053;41.6135372417448;34.0;;;;;;;;1.82;2.02;;;212.14;
#
648;138;Fichte;100;5;2053;58.9216681254669;40.0;L1;5;0.3;6.0;60.02;51.17;46.54;1.24;1.35;0.0;2.8;178.35;
649;138;Fichte;100;5;2053;58.9216681254669;40.0;L1;4;6.4;6.0;46.44;44.11;42.62;0.89;0.98;0.0;1.86;113.17;
650;138;Fichte;100;5;2053;58.9216681254669;40.0;L1;4;12.5;6.0;42.57;40.97;38.73;0.76;0.85;0.0;1.06;96.61;
651;138;Fichte;100;5;2053;58.9216681254669;40.0;L2;3b;18.6;6.5;38.64;35.21;30.75;0.61;0.69;0.0;0.42;74.37;
652;138;Fichte;100;5;2053;58.9216681254669;40.0;L2;2b;25.2;6.5;30.6;25.23;19.13;0.32;0.37;0.0;0.09;36.03;
653;138;Fichte;100;5;2053;58.9216681254669;40.0;L2;1a;31.8;8.0;18.94;10.47;0.55;0.08;0.1;0.0;0.0;4.16;
654;138;Fichte;100;5;2053;58.9216681254669;40.0;Restholz 1;Restholz 1;39.9;0.1;0.28;0.14;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;138;Fichte;100;5;2053;58.9216681254669;40.0;;;;;;;;3.92;4.35;;;502.7;
#
655;139;Fichte;100;5;2053;35.4854410021093;30.0;L2;3a;0.3;8.5;35.92;30.1;27.49;0.62;0.67;0.0;0.59;74.73;
656;139;Fichte;100;5;2053;35.4854410021093;30.0;L2;2b;8.9;8.0;27.44;25.03;21.59;0.38;0.43;0.0;0.2;42.84;
657;139;Fichte;100;5;2053;35.4854410021093;30.0;L1;1b;17.0;5.5;21.48;18.36;14.64;0.14;0.16;0.0;0.05;10.54;
658;139;Fichte;100;5;2053;35.4854410021093;30.0;L1;1a;22.6;5.5;14.49;10.04;4.6;0.05;0.05;0.0;0.0;2.26;
659;139;Fichte;100;5;2053;35.4854410021093;30.0;Restholz 1;Restholz 1;28.2;1.8;4.38;2.29;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;139;Fichte;100;5;2053;35.4854410021093;30.0;;;;;;;;1.19;1.32;;;130.42;
#
660;140;Fichte;100;5;2053;45.5338475445702;35.0;L1;4;0.3;5.5;46.25;40.21;36.97;0.7;0.76;0.0;1.52;88.12;
661;140;Fichte;100;5;2053;45.5338475445702;35.0;L3;3a;5.9;20.0;36.88;30.8;18.62;1.41;1.58;0.0;0.09;171.13;
662;140;Fichte;100;5;2053;45.5338475445702;35.0;L2;1a;26.0;8.5;18.46;10.87;1.32;0.09;0.11;0.0;0.0;4.52;
663;140;Fichte;100;5;2053;45.5338475445702;35.0;Restholz 1;Restholz 1;34.6;0.4;1.06;0.53;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;140;Fichte;100;5;2053;45.5338475445702;35.0;;;;;;;;2.2;2.44;;;263.77;
#
664;141;Fichte;100;5;2053;21.7523598905689;21.0;L1;2a;0.3;4.0;21.84;20.04;18.76;0.12;0.13;0.0;0.22;12.55;
665;141;Fichte;100;5;2053;21.7523598905689;21.0;L2;1b;4.4;7.0;18.7;16.64;14.06;0.15;0.16;0.0;0.06;10.98;
666;141;Fichte;100;5;2053;21.7523598905689;21.0;L2;1a;11.5;7.5;13.97;10.2;4.54;0.06;0.07;0.0;0.0;3.08;
667;141;Fichte;100;5;2053;21.7523598905689;21.0;Restholz 1;Restholz 1;19.1;1.9;4.34;2.34;0.0;0.0;0.0;0.0;0.0;0.05;
