#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
#
426;97;Fichte;100;5;2073;30.0830199177744;27.0;L2;2b;0.3;10.5;30.38;25.02;22.02;0.53;0.58;0.0;0.28;59.08;
427;97;Fichte;100;5;2073;30.0830199177744;27.0;L1;2a;10.9;4.5;21.96;20.33;18.33;0.14;0.16;0.0;0.13;14.45;
428;97;Fichte;100;5;2073;30.0830199177744;27.0;L1;1b;15.5;3.5;18.24;16.41;14.34;0.07;0.08;0.0;0.05;5.24;
429;97;Fichte;100;5;2073;30.0830199177744;27.0;L1;1a;19.1;5.5;14.21;10.35;5.5;0.05;0.06;0.0;0.0;2.35;
430;97;Fichte;100;5;2073;30.0830199177744;27.0;Restholz 1;Restholz 1;24.7;2.3;5.3;2.82;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;97;Fichte;100;5;2073;30.0830199177744;27.0;;;;;;;;0.79;0.87;;;81.21;
#
431;98;Fichte;100;5;2073;57.4163357283122;40.0;L1;5;0.3;5.5;58.48;50.4;45.91;1.1;1.19;0.0;2.74;157.57;
432;98;Fichte;100;5;2073;57.4163357283122;40.0;L1;4;5.9;6.0;45.79;43.28;41.76;0.86;0.94;0.0;1.84;109.1;
433;98;Fichte;100;5;2073;57.4163357283122;40.0;L1;4;12.0;6.0;41.71;40.21;38.16;0.74;0.82;0.0;1.07;93.11;
434;98;Fichte;100;5;2073;57.4163357283122;40.0;L2;3a;18.1;13.5;38.08;30.33;18.84;0.96;1.1;0.0;0.08;116.59;
435;98;Fichte;100;5;2073;57.4163357283122;40.0;L2;1a;31.7;8.0;18.65;10.42;0.8;0.08;0.1;0.0;0.0;4.09;
436;98;Fichte;100;5;2073;57.4163357283122;40.0;Restholz 1;Restholz 1;39.8;0.2;0.54;0.27;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;98;Fichte;100;5;2073;57.4163357283122;40.0;;;;;;;;3.74;4.15;;;480.47;
#
437;99;Fichte;100;5;2073;26.4942766527483;25.0;L2;2a;0.3;11.5;26.71;21.8;18.31;0.44;0.48;0.0;0.15;44.87;
438;99;Fichte;100;5;2073;26.4942766527483;25.0;L1;1b;11.9;4.5;18.24;16.37;14.14;0.09;0.1;0.0;0.06;6.75;
439;99;Fichte;100;5;2073;26.4942766527483;25.0;L1;1a;16.5;6.0;14.03;10.34;5.5;0.05;0.06;0.0;0.0;2.54;
440;99;Fichte;100;5;2073;26.4942766527483;25.0;Restholz 1;Restholz 1;22.6;2.4;5.31;2.85;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;99;Fichte;100;5;2073;26.4942766527483;25.0;;;;;;;;0.58;0.64;;;54.26;
#
441;100;Fichte;100;5;2073;62.1685556772186;41.0;L1;5;0.3;6.0;63.35;53.92;48.94;1.38;1.5;0.0;3.19;198.09;
442;100;Fichte;100;5;2073;62.1685556772186;41.0;L1;4;6.4;6.0;48.82;46.35;44.83;0.99;1.08;0.0;2.15;125.0;
443;100;Fichte;100;5;2073;62.1685556772186;41.0;L1;4;12.5;6.0;44.78;43.24;41.09;0.85;0.94;0.0;1.26;107.63;
444;100;Fichte;100;5;2073;62.1685556772186;41.0;L2;3b;18.6;10.5;41.01;35.06;26.54;0.99;1.13;0.0;0.24;120.09;
445;100;Fichte;100;5;2073;62.1685556772186;41.0;L1;2a;29.2;4.0;26.36;22.56;18.53;0.16;0.18;0.0;0.08;16.01;
446;100;Fichte;100;5;2073;62.1685556772186;41.0;L2;1a;33.3;7.5;18.32;10.06;0.56;0.07;0.09;0.0;0.0;3.63;
447;100;Fichte;100;5;2073;62.1685556772186;41.0;Restholz 1;Restholz 1;40.9;0.1;0.28;0.14;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;100;Fichte;100;5;2073;62.1685556772186;41.0;;;;;;;;4.44;4.92;;;570.45;
#
448;101;Fichte;100;5;2073;34.7207995461656;30.0;L2;3a;0.3;7.0;35.15;30.1;27.68;0.5;0.55;0.0;0.66;60.83;
449;101;Fichte;100;5;2073;34.7207995461656;30.0;L2;2b;7.4;9.0;27.63;25.16;21.61;0.44;0.48;0.0;0.21;48.76;
450;101;Fichte;100;5;2073;34.7207995461656;30.0;L1;1b;16.5;6.0;21.51;18.27;14.32;0.15;0.18;0.0;0.05;11.4;
451;101;Fichte;100;5;2073;34.7207995461656;30.0;L1;1a;22.6;5.0;14.18;10.25;5.56;0.04;0.05;0.0;0.0;2.11;
452;101;Fichte;100;5;2073;34.7207995461656;30.0;Restholz 1;Restholz 1;27.7;2.3;5.35;2.82;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;101;Fichte;100;5;2073;34.7207995461656;30.0;;;;;;;;1.14;1.26;;;123.19;
#
453;102;Fichte;100;5;2073;20.1896500794264;20.0;L2;1b;0.3;9.0;20.25;17.11;14.3;0.21;0.23;0.0;0.08;15.27;
454;102;Fichte;100;5;2073;20.1896500794264;20.0;L2;1a;9.4;9.0;14.23;10.22;3.67;0.07;0.09;0.0;0.0;3.71;
455;102;Fichte;100;5;2073;20.1896500794264;20.0;Restholz 1;Restholz 1;18.5;1.5;3.46;1.85;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;102;Fichte;100;5;2073;20.1896500794264;20.0;;;;;;;;0.28;0.31;;;19.0;
#
456;103;Fichte;100;5;2073;20.5715724988183;21.0;L2;1b;0.3;10.0;20.66;17.2;14.14;0.23;0.26;0.0;0.07;17.21;
457;103;Fichte;100;5;2073;20.5715724988183;21.0;L2;1a;10.4;9.0;14.06;10.03;3.54;0.07;0.08;0.0;0.0;3.58;
458;103;Fichte;100;5;2073;20.5715724988183;21.0;Restholz 1;Restholz 1;19.5;1.5;3.34;1.77;0.0;0.0;0.0;0.0;0.0;0.02;
#Summe:;103;Fichte;100;5;2073;20.5715724988183;21.0;;;;;;;;0.3;0.34;;;20.81;
#
459;104;Fichte;100;5;2073;48.5581946995465;37.0;L1;4;0.3;6.0;49.38;42.35;38.74;0.85;0.93;0.0;1.77;107.35;
460;104;Fichte;100;5;2073;48.5581946995465;37.0;L3;3a;6.4;21.5;38.66;32.3;18.69;1.66;1.85;0.0;0.09;200.85;
461;104;Fichte;100;5;2073;48.5581946995465;37.0;L2;1a;28.0;8.5;18.52;10.76;1.28;0.09;0.11;0.0;0.0;4.48;
462;104;Fichte;100;5;2073;48.5581946995465;37.0;Restholz 1;Restholz 1;36.6;0.4;1.03;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;104;Fichte;100;5;2073;48.5581946995465;37.0;;;;;;;;2.6;2.88;;;312.68;
#
463;105;Fichte;100;5;2073;26.0847500607026;25.0;L2;2a;0.3;11.5;26.3;21.46;18.03;0.42;0.46;0.0;0.15;43.5;
464;105;Fichte;100;5;2073;26.0847500607026;25.0;L1;1b;11.9;4.0;17.96;16.34;14.44;0.08;0.09;0.0;0.06;5.95;
465;105;Fichte;100;5;2073;26.0847500607026;25.0;L2;1a;16.0;7.0;14.34;10.18;4.46;0.06;0.07;0.0;0.0;2.91;
466;105;Fichte;100;5;2073;26.0847500607026;25.0;Restholz 1;Restholz 1;23.1;1.9;4.26;2.26;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;105;Fichte;100;5;2073;26.0847500607026;25.0;;;;;;;;0.56;0.62;;;52.4;
#
467;106;Fichte;100;5;2073;45.0282823434439;35.0;L1;4;0.3;5.0;45.74;40.17;37.0;0.63;0.68;0.0;1.54;79.34;
468;106;Fichte;100;5;2073;45.0282823434439;35.0;L3;3a;5.4;20.5;36.91;30.65;18.42;1.44;1.6;0.0;0.09;173.75;
469;106;Fichte;100;5;2073;45.0282823434439;35.0;L2;1a;26.0;8.5;18.26;10.75;1.3;0.09;0.1;0.0;0.0;4.42;
470;106;Fichte;100;5;2073;45.0282823434439;35.0;Restholz 1;Restholz 1;34.6;0.4;1.05;0.53;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;106;Fichte;100;5;2073;45.0282823434439;35.0;;;;;;;;2.15;2.39;;;257.51;
#
471;107;Fichte;100;5;2073;52.234523064849;38.0;L1;4;0.3;6.0;53.15;45.49;41.54;0.98;1.07;0.0;2.1;123.93;
472;107;Fichte;100;5;2073;52.234523064849;38.0;L1;4;6.4;3.5;41.45;40.13;39.16;0.42;0.46;0.0;1.64;53.2;
473;107;Fichte;100;5;2073;52.234523064849;38.0;L3;3a;10.0;19.5;39.11;32.58;18.43;1.54;1.73;0.0;0.08;186.76;
474;107;Fichte;100;5;2073;52.234523064849;38.0;L2;1a;29.6;8.0;18.25;10.43;1.06;0.08;0.1;0.0;0.0;4.02;
475;107;Fichte;100;5;2073;52.234523064849;38.0;Restholz 1;Restholz 1;37.7;0.3;0.8;0.4;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;107;Fichte;100;5;2073;52.234523064849;38.0;;;;;;;;3.02;3.36;;;367.9;
#
476;108;Fichte;100;5;2073;58.5789468572088;40.0;L1;5;0.3;6.0;59.67;50.88;46.27;1.23;1.34;0.0;2.77;176.28;
477;108;Fichte;100;5;2073;58.5789468572088;40.0;L1;4;6.4;6.0;46.17;43.86;42.37;0.88;0.97;0.0;1.84;111.86;
478;108;Fichte;100;5;2073;58.5789468572088;40.0;L1;4;12.5;6.0;42.32;40.73;38.51;0.75;0.84;0.0;1.05;95.48;
479;108;Fichte;100;5;2073;58.5789468572088;40.0;L2;3b;18.6;6.5;38.42;35.01;30.57;0.61;0.69;0.0;0.42;73.51;
480;108;Fichte;100;5;2073;58.5789468572088;40.0;L2;2b;25.2;6.5;30.42;25.08;19.02;0.32;0.37;0.0;0.09;35.62;
481;108;Fichte;100;5;2073;58.5789468572088;40.0;L2;1a;31.8;8.0;18.83;10.41;0.55;0.08;0.1;0.0;0.0;4.12;
482;108;Fichte;100;5;2073;58.5789468572088;40.0;Restholz 1;Restholz 1;39.9;0.1;0.27;0.14;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;108;Fichte;100;5;2073;58.5789468572088;40.0;;;;;;;;3.87;4.3;;;496.87;
#
483;109;Fichte;100;5;2073;36.1174472287272;31.0;L2;3a;0.3;9.5;36.59;30.17;27.46;0.7;0.76;0.0;0.59;84.58;
484;109;Fichte;100;5;2073;36.1174472287272;31.0;L2;2b;9.9;7.5;27.41;25.15;21.94;0.36;0.4;0.0;0.21;40.49;
485;109;Fichte;100;5;2073;36.1174472287272;31.0;L1;2a;17.5;3.0;21.84;20.25;18.48;0.09;0.1;0.0;0.11;9.38;
486;109;Fichte;100;5;2073;36.1174472287272;31.0;L1;1b;20.6;3.0;18.35;16.4;14.27;0.06;0.07;0.0;0.04;4.46;
487;109;Fichte;100;5;2073;36.1174472287272;31.0;L1;1a;23.7;5.0;14.12;10.1;5.33;0.04;0.05;0.0;0.0;2.05;
488;109;Fichte;100;5;2073;36.1174472287272;31.0;Restholz 1;Restholz 1;28.8;2.2;5.12;2.69;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;109;Fichte;100;5;2073;36.1174472287272;31.0;;;;;;;;1.25;1.39;;;141.04;
#
489;110;Fichte;100;5;2073;32.4352042069989;29.0;L1;3a;0.3;3.5;32.81;30.02;28.17;0.24;0.26;0.0;0.75;27.8;
490;110;Fichte;100;5;2073;32.4352042069989;29.0;L2;2b;3.9;10.0;28.08;25.07;21.93;0.49;0.54;0.0;0.25;54.49;
491;110;Fichte;100;5;2073;32.4352042069989;29.0;L1;2a;14.0;4.0;21.85;20.13;18.11;0.12;0.14;0.0;0.11;12.55;
492;110;Fichte;100;5;2073;32.4352042069989;29.0;L1;1b;18.1;3.0;18.0;16.27;14.37;0.06;0.07;0.0;0.05;4.37;
493;110;Fichte;100;5;2073;32.4352042069989;29.0;L1;1a;21.2;5.5;14.23;10.19;5.22;0.05;0.05;0.0;0.0;2.3;
494;110;Fichte;100;5;2073;32.4352042069989;29.0;Restholz 1;Restholz 1;26.8;2.2;5.02;2.65;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;110;Fichte;100;5;2073;32.4352042069989;29.0;;;;;;;;0.95;1.06;;;101.58;
#
495;111;Fichte;100;5;2073;21.7332021907557;22.0;L1;2a;0.3;4.0;21.84;20.01;18.75;0.12;0.13;0.0;0.23;12.53;
496;111;Fichte;100;5;2073;21.7332021907557;22.0;L2;1b;4.4;7.5;18.69;16.63;14.03;0.16;0.18;0.0;0.07;11.77;
497;111;Fichte;100;5;2073;21.7332021907557;22.0;L2;1a;12.0;8.0;13.95;10.09;4.3;0.06;0.07;0.0;0.0;3.23;
498;111;Fichte;100;5;2073;21.7332021907557;22.0;Restholz 1;Restholz 1;20.1;1.9;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;111;Fichte;100;5;2073;21.7332021907557;22.0;;;;;;;;0.35;0.38;;;27.57;
#
499;112;Fichte;100;6;2093;35.7597853245088;31.0;L2;3a;0.3;9.0;36.23;30.06;27.44;0.66;0.72;0.0;0.6;79.33;
500;112;Fichte;100;6;2093;35.7597853245088;31.0;L2;2b;9.4;8.0;27.39;25.07;21.73;0.38;0.43;0.0;0.21;42.97;
501;112;Fichte;100;6;2093;35.7597853245088;31.0;L1;2a;17.5;3.0;21.63;20.05;18.29;0.09;0.1;0.0;0.11;9.2;
502;112;Fichte;100;6;2093;35.7597853245088;31.0;L1;1b;20.6;3.0;18.17;16.24;14.13;0.06;0.07;0.0;0.04;4.37;
503;112;Fichte;100;6;2093;35.7597853245088;31.0;L1;1a;23.7;4.5;13.98;10.42;6.3;0.04;0.05;0.0;0.0;1.94;
504;112;Fichte;100;6;2093;35.7597853245088;31.0;Restholz 1;Restholz 1;28.3;2.7;6.1;3.23;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;112;Fichte;100;6;2093;35.7597853245088;31.0;;;;;;;;1.23;1.36;;;137.95;
#
505;113;Fichte;100;6;2093;27.6663641021037;26.0;L1;2b;0.3;4.5;27.92;25.16;23.47;0.22;0.24;0.0;0.44;24.08;
506;113;Fichte;100;6;2093;27.6663641021037;26.0;L2;2a;4.9;8.5;23.41;21.09;18.17;0.29;0.32;0.0;0.14;29.88;
507;113;Fichte;100;6;2093;27.6663641021037;26.0;L1;1b;13.5;4.0;18.09;16.29;14.19;0.08;0.09;0.0;0.05;5.92;
508;113;Fichte;100;6;2093;27.6663641021037;26.0;L1;1a;17.6;6.0;14.08;10.25;5.29;0.05;0.06;0.0;0.0;2.51;
509;113;Fichte;100;6;2093;27.6663641021037;26.0;Restholz 1;Restholz 1;23.7;2.3;5.1;2.72;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;113;Fichte;100;6;2093;27.6663641021037;26.0;;;;;;;;0.64;0.71;;;62.49;
#
510;114;Fichte;100;6;2093;26.2973748017493;25.0;L2;2a;0.3;11.5;26.51;21.63;18.18;0.43;0.47;0.0;0.15;44.21;
511;114;Fichte;100;6;2093;26.2973748017493;25.0;L1;1b;11.9;4.5;18.1;16.25;14.03;0.09;0.1;0.0;0.05;6.65;
512;114;Fichte;100;6;2093;26.2973748017493;25.0;L1;1a;16.5;6.0;13.92;10.26;5.46;0.05;0.06;0.0;0.0;2.5;
513;114;Fichte;100;6;2093;26.2973748017493;25.0;Restholz 1;Restholz 1;22.6;2.4;5.27;2.83;0.0;0.0;0.0;0.0;0.0;0.09;
#Summe:;114;Fichte;100;6;2093;26.2973748017493;25.0;;;;;;;;0.57;0.63;;;53.46;
#
514;115;Fichte;100;6;2093;41.383032338249;34.0;L3;3a;0.3;22.0;42.01;30.66;21.06;1.65;1.82;0.0;0.16;199.7;
515;115;Fichte;100;6;2093;41.383032338249;34.0;L1;1b;22.4;4.5;20.93;17.81;14.33;0.11;0.13;0.0;0.04;8.1;
516;115;Fichte;100;6;2093;41.383032338249;34.0;L1;1a;27.0;4.5;14.16;10.25;5.81;0.04;0.05;0.0;0.0;1.9;
517;115;Fichte;100;6;2093;41.383032338249;34.0;Restholz 1;Restholz 1;31.6;2.4;5.59;2.92;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;115;Fichte;100;6;2093;41.383032338249;34.0;;;;;;;;1.8;2.0;;;209.8;
#
518;116;Fichte;100;6;2093;33.0440299350392;29.0;L1;3a;0.3;4.0;33.43;30.26;28.28;0.28;0.3;0.0;0.74;32.56;
519;116;Fichte;100;6;2093;33.0440299350392;29.0;L2;2b;4.4;10.5;28.2;25.14;21.51;0.51;0.56;0.0;0.22;57.31;
520;116;Fichte;100;6;2093;33.0440299350392;29.0;L1;2a;15.0;3.0;21.42;20.02;18.45;0.09;0.1;0.0;0.12;9.16;
521;116;Fichte;100;6;2093;33.0440299350392;29.0;L1;1b;18.1;3.0;18.33;16.57;14.64;0.06;0.07;0.0;0.05;4.54;
522;116;Fichte;100;6;2093;33.0440299350392;29.0;L1;1a;21.2;5.5;14.5;10.38;5.32;0.05;0.06;0.0;0.0;2.38;
523;116;Fichte;100;6;2093;33.0440299350392;29.0;Restholz 1;Restholz 1;26.8;2.2;5.12;2.7;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;116;Fichte;100;6;2093;33.0440299350392;29.0;;;;;;;;0.99;1.1;;;106.04;
#
524;117;Fichte;100;6;2093;31.1198609481673;28.0;L2;2b;0.3;13.0;31.46;25.13;21.21;0.66;0.73;0.0;0.22;74.11;
525;117;Fichte;100;6;2093;31.1198609481673;28.0;L2;1b;13.4;6.5;21.14;18.22;14.49;0.17;0.19;0.0;0.05;12.24;
526;117;Fichte;100;6;2093;31.1198609481673;28.0;L1;1a;20.0;6.0;14.36;10.07;4.63;0.05;0.06;0.0;0.0;2.47;
527;117;Fichte;100;6;2093;31.1198609481673;28.0;Restholz 1;Restholz 1;26.1;1.9;4.42;2.32;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;117;Fichte;100;6;2093;31.1198609481673;28.0;;;;;;;;0.88;0.97;;;88.86;
#
528;118;Fichte;100;6;2093;62.2159098635831;42.0;L1;5;0.3;6.0;63.43;53.89;48.81;1.38;1.5;0.0;3.26;197.94;
529;118;Fichte;100;6;2093;62.2159098635831;42.0;L1;4;6.4;6.0;48.69;46.18;44.71;0.98;1.08;0.0;2.23;124.16;
530;118;Fichte;100;6;2093;62.2159098635831;42.0;L1;4;12.5;6.0;44.67;43.26;41.3;0.85;0.94;0.0;1.34;107.71;
531;118;Fichte;100;6;2093;62.2159098635831;42.0;L3;3a;18.6;15.5;41.22;32.14;18.16;1.24;1.42;0.0;0.07;150.58;
532;118;Fichte;100;6;2093;62.2159098635831;42.0;L2;1a;34.2;7.0;17.95;10.48;2.1;0.07;0.08;0.0;0.0;3.5;
533;118;Fichte;100;6;2093;62.2159098635831;42.0;Restholz 1;Restholz 1;41.3;0.7;1.84;0.93;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;118;Fichte;100;6;2093;62.2159098635831;42.0;;;;;;;;4.52;5.02;;;583.91;
#
534;119;Fichte;100;6;2093;44.1189479186763;35.0;L1;4;0.3;4.0;44.82;40.23;37.29;0.49;0.54;0.0;1.59;62.59;
535;119;Fichte;100;6;2093;44.1189479186763;35.0;L3;3a;4.4;21.5;37.18;30.4;18.04;1.48;1.65;0.0;0.09;179.57;
536;119;Fichte;100;6;2093;44.1189479186763;35.0;L2;1a;26.0;8.5;17.89;10.53;1.28;0.08;0.1;0.0;0.0;4.24;
537;119;Fichte;100;6;2093;44.1189479186763;35.0;Restholz 1;Restholz 1;34.6;0.4;1.02;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;119;Fichte;100;6;2093;44.1189479186763;35.0;;;;;;;;2.06;2.29;;;246.4;
#
538;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;6;0.3;3.5;66.64;60.09;55.46;0.96;1.04;0.0;4.16;143.3;
539;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;5;3.9;6.0;55.25;50.58;48.22;1.19;1.3;0.0;2.91;170.94;
540;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;4;10.0;6.0;48.16;46.7;45.15;1.0;1.1;0.0;1.86;125.88;
541;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;4;16.1;6.0;45.09;42.88;39.77;0.84;0.93;0.0;0.98;105.83;
542;120;Fichte;100;6;2093;65.3632571772129;42.0;L2;3b;22.2;6.5;39.65;35.18;29.74;0.62;0.7;0.0;0.34;74.58;
543;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;2b;28.8;4.5;29.56;25.32;20.76;0.22;0.26;0.0;0.11;24.29;
544;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;1b;33.4;3.0;20.55;17.35;14.02;0.07;0.08;0.0;0.03;5.06;
545;120;Fichte;100;6;2093;65.3632571772129;42.0;L1;1a;36.5;3.0;13.79;10.3;6.63;0.03;0.03;0.0;0.0;1.26;
546;120;Fichte;100;6;2093;65.3632571772129;42.0;Restholz 1;Restholz 1;39.6;2.4;6.38;3.28;0.0;0.0;0.0;0.0;0.0;0.13;
#Summe:;120;Fichte;100;6;2093;65.3632571772129;42.0;;;;;;;;4.91;5.45;;;651.26;
#
547;121;Fichte;100;6;2093;37.7084522940329;32.0;L2;3a;0.3;13.5;38.23;30.09;26.35;1.0;1.1;0.0;0.43;121.11;
548;121;Fichte;100;6;2093;37.7084522940329;32.0;L1;2b;13.9;3.0;26.28;25.15;23.85;0.14;0.16;0.0;0.28;15.38;
549;121;Fichte;100;6;2093;37.7084522940329;32.0;L1;2a;17.0;5.0;23.76;21.17;18.1;0.17;0.19;0.0;0.1;17.56;
550;121;Fichte;100;6;2093;37.7084522940329;32.0;L2;1a;22.1;9.5;17.97;10.76;1.01;0.1;0.11;0.0;0.0;4.87;
551;121;Fichte;100;6;2093;37.7084522940329;32.0;Restholz 1;Restholz 1;31.7;0.3;0.76;0.38;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;121;Fichte;100;6;2093;37.7084522940329;32.0;;;;;;;;1.41;1.56;;;158.93;
#
552;122;Fichte;100;6;2093;46.6898684427079;36.0;L1;4;0.3;6.0;47.45;40.78;37.37;0.79;0.86;0.0;1.59;99.48;
553;122;Fichte;100;6;2093;46.6898684427079;36.0;L3;3a;6.4;20.5;37.29;31.22;18.52;1.48;1.66;0.0;0.09;179.56;
554;122;Fichte;100;6;2093;46.6898684427079;36.0;L2;1a;27.0;8.5;18.36;10.74;1.29;0.09;0.11;0.0;0.0;4.44;
555;122;Fichte;100;6;2093;46.6898684427079;36.0;Restholz 1;Restholz 1;35.6;0.4;1.04;0.52;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;122;Fichte;100;6;2093;46.6898684427079;36.0;;;;;;;;2.36;2.62;;;283.48;
#
556;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;6;0.3;6.0;84.62;71.52;64.36;2.43;2.65;0.0;6.12;362.97;
557;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;6;6.4;6.0;64.19;60.66;58.81;1.7;1.86;0.0;4.34;253.63;
558;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;5;12.5;6.0;58.76;57.31;55.39;1.5;1.65;0.0;2.76;214.99;
559;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;5;18.6;6.0;55.32;52.43;48.42;1.25;1.4;0.0;1.45;179.83;
560;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;4;24.7;6.0;48.27;43.14;37.07;0.85;0.97;0.0;0.56;107.99;
561;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;3a;30.8;6.0;36.86;30.05;22.71;0.42;0.49;0.0;0.12;49.23;
562;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;1b;36.9;3.0;22.46;18.61;14.65;0.08;0.09;0.0;0.03;5.86;
563;123;Fichte;100;6;2093;82.8913358206294;45.0;L1;1a;40.0;3.0;14.38;10.29;6.02;0.03;0.03;0.0;0.0;1.28;
564;123;Fichte;100;6;2093;82.8913358206294;45.0;Restholz 1;Restholz 1;43.1;1.9;5.73;2.92;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;123;Fichte;100;6;2093;82.8913358206294;45.0;;;;;;;;8.25;9.15;;;1175.87;
#
565;124;Fichte;100;6;2093;58.7540413211997;41.0;L1;5;0.3;6.0;59.87;50.96;46.25;1.23;1.34;0.0;2.85;176.93;
566;124;Fichte;100;6;2093;58.7540413211997;41.0;L1;4;6.4;6.0;46.14;43.8;42.37;0.88;0.97;0.0;1.92;111.65;
567;124;Fichte;100;6;2093;58.7540413211997;41.0;L1;4;12.5;6.0;42.32;40.87;38.84;0.76;0.84;0.0;1.12;96.14;
568;124;Fichte;100;6;2093;58.7540413211997;41.0;L2;3b;18.6;7.5;38.75;35.01;29.95;0.7;0.79;0.0;0.4;85.04;
569;124;Fichte;100;6;2093;58.7540413211997;41.0;L1;2b;26.2;5.5;29.79;25.34;20.39;0.27;0.32;0.0;0.11;29.95;
570;124;Fichte;100;6;2093;58.7540413211997;41.0;L1;1b;31.8;3.0;20.2;17.32;14.3;0.07;0.08;0.0;0.04;5.02;
571;124;Fichte;100;6;2093;58.7540413211997;41.0;L1;1a;34.9;3.5;14.09;10.38;6.44;0.03;0.04;0.0;0.0;1.5;
572;124;Fichte;100;6;2093;58.7540413211997;41.0;Restholz 1;Restholz 1;38.5;2.5;6.21;3.2;0.0;0.0;0.0;0.0;0.0;0.13;
#Summe:;124;Fichte;100;6;2093;58.7540413211997;41.0;;;;;;;;3.95;4.38;;;506.35;
#
573;125;Fichte;100;6;2093;29.1503891077454;27.0;L2;2b;0.3;8.0;29.44;25.03;22.77;0.4;0.44;0.0;0.36;44.63;
574;125;Fichte;100;6;2093;29.1503891077454;27.0;L2;2a;8.4;6.5;22.72;20.79;18.23;0.21;0.24;0.0;0.13;22.04;
575;125;Fichte;100;6;2093;29.1503891077454;27.0;L1;1b;15.0;3.5;18.13;16.43;14.49;0.07;0.08;0.0;0.06;5.25;
576;125;Fichte;100;6;2093;29.1503891077454;27.0;L2;1a;18.6;6.5;14.37;10.03;4.33;0.05;0.06;0.0;0.0;2.65;
577;125;Fichte;100;6;2093;29.1503891077454;27.0;Restholz 1;Restholz 1;25.2;1.8;4.13;2.17;0.0;0.0;0.0;0.0;0.0;0.04;
#Summe:;125;Fichte;100;6;2093;29.1503891077454;27.0;;;;;;;;0.74;0.82;;;74.61;
#
578;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;6;0.3;6.0;77.25;65.4;58.98;2.03;2.21;0.0;5.02;303.4;
579;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;5;6.4;6.0;58.83;55.67;53.96;1.43;1.56;0.0;3.51;205.27;
580;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;5;12.5;6.0;53.91;52.47;50.53;1.25;1.39;0.0;2.2;180.17;
581;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;4;18.6;6.0;50.45;47.56;43.63;1.03;1.16;0.0;1.12;130.29;
582;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;4;24.7;4.0;43.48;40.27;36.66;0.49;0.56;0.0;0.59;61.69;
583;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;3a;28.8;6.0;36.47;30.4;23.74;0.43;0.5;0.0;0.14;50.1;
584;126;Fichte;100;6;2093;75.7013329427624;44.0;L1;1b;34.9;3.5;23.51;19.4;15.13;0.1;0.12;0.0;0.04;7.49;
