#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
1463;325;F�hre;102;2;2133;39.6566943736019;33.0;L2;1a;21.5;11.0;21.15;14.26;1.67;0.18;0.2;0.0;0.0;10.78;
1464;325;F�hre;102;2;2133;39.6566943736019;33.0;Restholz 1;Restholz 1;32.6;0.4;1.35;0.68;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;325;F�hre;102;2;2133;39.6566943736019;33.0;;;;;;;;1.47;1.78;;;116.82;
#
1465;326;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;326;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1466;327;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;327;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1467;328;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;328;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1468;329;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;329;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1469;330;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;330;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1470;331;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;331;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1471;332;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;332;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1472;333;Ahorn;203;2;2133;9.13137292375609;9.0;Restholz 1;Restholz 1;0.3;8.7;9.84;6.5;0.0;0.03;0.03;0.0;0.0;1.43;
#Summe:;333;Ahorn;203;2;2133;9.13137292375609;9.0;;;;;;;;0.03;0.03;;;1.43;
#
1473;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;3b;0.3;6.0;39.82;35.49;32.71;0.59;0.62;0.0;0.71;43.56;
1474;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;3a;6.4;5.5;32.63;30.15;27.13;0.38;0.4;0.0;0.31;25.53;
1475;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;2b;12.0;3.0;27.0;25.01;22.78;0.14;0.15;0.0;0.16;6.95;
1476;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;2a;15.1;3.0;22.62;20.12;17.35;0.09;0.1;0.0;0.06;4.53;
1477;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;1a;18.2;6.0;17.16;10.68;2.56;0.06;0.07;0.0;0.0;2.96;
1478;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;Restholz 1;Restholz 1;24.3;0.7;2.25;1.15;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;334;�briges Laubolz;299;2;2133;39.3508398660426;25.0;;;;;;;;1.26;1.34;;;83.53;
#
1479;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;3b;0.3;6.0;39.82;35.49;32.71;0.59;0.62;0.0;0.71;43.56;
1480;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;3a;6.4;5.5;32.63;30.15;27.13;0.38;0.4;0.0;0.31;25.53;
1481;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;2b;12.0;3.0;27.0;25.01;22.78;0.14;0.15;0.0;0.16;6.95;
1482;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;2a;15.1;3.0;22.62;20.12;17.35;0.09;0.1;0.0;0.06;4.53;
1483;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;L1;1a;18.2;6.0;17.16;10.68;2.56;0.06;0.07;0.0;0.0;2.96;
1484;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;Restholz 1;Restholz 1;24.3;0.7;2.25;1.15;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;335;�briges Laubolz;299;2;2133;39.3508398660426;25.0;;;;;;;;1.26;1.34;;;83.53;
#
1485;336;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1486;336;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;336;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1487;337;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1488;337;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;337;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1489;338;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1490;338;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;338;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1491;339;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1492;339;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;339;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1493;340;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1494;340;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;340;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1495;341;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1496;341;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;341;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1497;342;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1498;342;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;342;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1499;343;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1500;343;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;343;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1501;344;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1502;344;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;344;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1503;345;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1504;345;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;345;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1505;346;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1506;346;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;346;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1507;347;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1508;347;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;347;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1509;348;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1510;348;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;348;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1511;349;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1512;349;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;349;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1513;350;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1514;350;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;350;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1515;351;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1516;351;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;351;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1517;352;Buche;200;2;2133;12.4049358839539;9.0;L1;1a;0.3;6.0;13.37;10.35;6.27;0.05;0.05;0.0;0.0;2.45;
1518;352;Buche;200;2;2133;12.4049358839539;9.0;Restholz 1;Restholz 1;6.4;2.6;6.09;3.46;0.0;0.0;0.0;0.0;0.0;0.14;
#Summe:;352;Buche;200;2;2133;12.4049358839539;9.0;;;;;;;;0.05;0.06;;;2.6;
#
1519;353;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;2a;0.3;5.0;22.42;20.15;18.69;0.16;0.17;0.0;0.22;7.82;
1520;353;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1b;5.4;6.0;18.64;17.01;14.95;0.13;0.14;0.0;0.08;6.61;
1521;353;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1a;11.5;6.0;14.87;12.15;8.74;0.07;0.07;0.0;0.01;3.43;
1522;353;�briges Laubolz;299;2;2133;22.0625043706018;23.0;Restholz 1;Restholz 1;17.6;5.4;8.62;4.82;0.0;0.01;0.01;0.0;0.0;0.59;
#Summe:;353;�briges Laubolz;299;2;2133;22.0625043706018;23.0;;;;;;;;0.37;0.39;;;18.44;
#
1523;354;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;2a;0.3;5.0;22.42;20.15;18.69;0.16;0.17;0.0;0.22;7.82;
1524;354;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1b;5.4;6.0;18.64;17.01;14.95;0.13;0.14;0.0;0.08;6.61;
1525;354;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1a;11.5;6.0;14.87;12.15;8.74;0.07;0.07;0.0;0.01;3.43;
1526;354;�briges Laubolz;299;2;2133;22.0625043706018;23.0;Restholz 1;Restholz 1;17.6;5.4;8.62;4.82;0.0;0.01;0.01;0.0;0.0;0.59;
#Summe:;354;�briges Laubolz;299;2;2133;22.0625043706018;23.0;;;;;;;;0.37;0.39;;;18.44;
#
1527;355;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;2a;0.3;5.0;22.42;20.15;18.69;0.16;0.17;0.0;0.22;7.82;
1528;355;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1b;5.4;6.0;18.64;17.01;14.95;0.13;0.14;0.0;0.08;6.61;
1529;355;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1a;11.5;6.0;14.87;12.15;8.74;0.07;0.07;0.0;0.01;3.43;
1530;355;�briges Laubolz;299;2;2133;22.0625043706018;23.0;Restholz 1;Restholz 1;17.6;5.4;8.62;4.82;0.0;0.01;0.01;0.0;0.0;0.59;
#Summe:;355;�briges Laubolz;299;2;2133;22.0625043706018;23.0;;;;;;;;0.37;0.39;;;18.44;
#
1531;356;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;2a;0.3;5.0;22.42;20.15;18.69;0.16;0.17;0.0;0.22;7.82;
1532;356;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1b;5.4;6.0;18.64;17.01;14.95;0.13;0.14;0.0;0.08;6.61;
1533;356;�briges Laubolz;299;2;2133;22.0625043706018;23.0;L1;1a;11.5;6.0;14.87;12.15;8.74;0.07;0.07;0.0;0.01;3.43;
1534;356;�briges Laubolz;299;2;2133;22.0625043706018;23.0;Restholz 1;Restholz 1;17.6;5.4;8.62;4.82;0.0;0.01;0.01;0.0;0.0;0.59;
#Summe:;356;�briges Laubolz;299;2;2133;22.0625043706018;23.0;;;;;;;;0.37;0.39;;;18.44;
#
1535;357;�briges Laubolz;299;2;2133;8.51565091633919;10.0;Restholz 1;Restholz 1;0.3;9.7;9.11;6.02;0.0;0.03;0.03;0.0;0.0;1.37;
#Summe:;357;�briges Laubolz;299;2;2133;8.51565091633919;10.0;;;;;;;;0.03;0.03;;;1.37;
#
1536;358;Tanne;101;3;2153;28.3493842912575;17.0;L2;2b;0.3;6.5;27.11;25.07;21.76;0.31;0.35;0.0;0.19;31.29;
1537;358;Tanne;101;3;2153;28.3493842912575;17.0;L1;2a;6.9;3.0;21.65;20.08;18.45;0.09;0.1;0.0;0.09;8.38;
1538;358;Tanne;101;3;2153;28.3493842912575;17.0;L2;1a;10.0;6.5;18.33;13.47;2.68;0.09;0.1;0.0;0.0;4.47;
1539;358;Tanne;101;3;2153;28.3493842912575;17.0;Restholz 1;Restholz 1;16.6;0.4;2.17;1.11;0.0;0.0;0.0;0.0;0.0;0.0;
#Summe:;358;Tanne;101;3;2153;28.3493842912575;17.0;;;;;;;;0.49;0.55;;;44.14;
#
1540;359;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1541;359;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1542;359;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1543;359;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1544;359;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1545;359;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;359;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1546;360;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1547;360;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1548;360;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1549;360;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1550;360;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1551;360;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;360;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1552;361;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1553;361;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1554;361;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1555;361;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1556;361;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1557;361;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;361;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1558;362;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1559;362;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1560;362;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1561;362;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1562;362;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1563;362;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;362;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1564;363;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1565;363;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1566;363;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1567;363;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1568;363;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1569;363;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;363;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1570;364;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1571;364;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1572;364;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1573;364;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1574;364;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1575;364;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;364;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1576;365;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1577;365;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1578;365;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1579;365;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1580;365;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1581;365;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;365;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1582;366;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1583;366;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1584;366;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1585;366;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1586;366;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1587;366;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;366;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1588;367;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1589;367;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1590;367;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1591;367;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1592;367;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1593;367;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;367;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1594;368;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1595;368;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1596;368;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1597;368;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1598;368;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
1599;368;Fichte;100;3;2153;32.2538024951753;28.0;Restholz 1;Restholz 1;25.8;2.2;5.22;2.76;0.0;0.0;0.0;0.0;0.0;0.08;
#Summe:;368;Fichte;100;3;2153;32.2538024951753;28.0;;;;;;;;0.92;1.02;;;97.44;
#
1600;369;Fichte;100;3;2153;32.2538024951753;28.0;L1;3a;0.3;3.0;32.6;30.19;28.5;0.2;0.22;0.0;0.74;23.76;
1601;369;Fichte;100;3;2153;32.2538024951753;28.0;L2;2b;3.4;10.5;28.41;25.03;21.49;0.51;0.56;0.0;0.22;57.15;
1602;369;Fichte;100;3;2153;32.2538024951753;28.0;L1;2a;14.0;3.0;21.41;20.04;18.5;0.09;0.1;0.0;0.12;9.18;
1603;369;Fichte;100;3;2153;32.2538024951753;28.0;L1;1b;17.1;3.5;18.4;16.36;14.07;0.07;0.08;0.0;0.04;5.22;
1604;369;Fichte;100;3;2153;32.2538024951753;28.0;L1;1a;20.7;5.0;13.93;10.11;5.43;0.04;0.05;0.0;0.0;2.04;
