#ID;Baum-ID;Baumart;Baumart-Code;Beschrieb/BaumNr;Gruppierungsmerkmal;BHD [cm];Schaftl�nge [m];L�ngenklasse;St�rkenklasse;Position Sortimentsbasis am Stamm [m];L�nge [m];Basis-Drm OR;Mitten-Durchm. OR [cm];Zopf-Durchm. OR [cm];Volumen OR [m3];Volumen IR [m3];Volumen Restst�ck Unten OR [m3];Volumen RestSt�ck Oben OR [m3];Wert [CHF];
3719;1122;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1122;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3720;1123;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3721;1123;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3722;1123;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3723;1123;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1123;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3724;1124;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3725;1124;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3726;1124;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3727;1124;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1124;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3728;1125;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3729;1125;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3730;1125;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3731;1125;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1125;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3732;1126;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3733;1126;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3734;1126;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3735;1126;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1126;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3736;1127;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3737;1127;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3738;1127;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3739;1127;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1127;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3740;1128;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3741;1128;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3742;1128;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3743;1128;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1128;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3744;1129;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3745;1129;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3746;1129;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3747;1129;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1129;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3748;1130;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3749;1130;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3750;1130;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3751;1130;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1130;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3752;1131;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3753;1131;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3754;1131;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3755;1131;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1131;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3756;1132;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3757;1132;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3758;1132;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3759;1132;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1132;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3760;1133;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3761;1133;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3762;1133;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3763;1133;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1133;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3764;1134;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3765;1134;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3766;1134;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3767;1134;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1134;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3768;1135;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3769;1135;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3770;1135;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3771;1135;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1135;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3772;1136;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3773;1136;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3774;1136;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3775;1136;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1136;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3776;1137;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3777;1137;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3778;1137;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3779;1137;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1137;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3780;1138;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3781;1138;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3782;1138;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3783;1138;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1138;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3784;1139;L�rche;103;1;2173;23.9226971027125;26.0;L1;2a;0.3;4.5;22.67;20.03;18.56;0.14;0.17;0.0;0.28;15.79;
3785;1139;L�rche;103;1;2173;23.9226971027125;26.0;L2;1b;4.9;9.0;18.51;16.66;14.14;0.19;0.23;0.0;0.08;13.0;
3786;1139;L�rche;103;1;2173;23.9226971027125;26.0;L2;1a;14.0;9.5;14.07;10.01;4.27;0.08;0.09;0.0;0.0;4.58;
3787;1139;L�rche;103;1;2173;23.9226971027125;26.0;Restholz 1;Restholz 1;23.6;2.4;4.12;2.21;0.0;0.0;0.0;0.0;0.0;0.06;
#Summe:;1139;L�rche;103;1;2173;23.9226971027125;26.0;;;;;;;;0.41;0.5;;;33.42;
#
3788;1140;�briges Laubolz;299;1;2173;30.5029605297096;20.0;L1;2b;0.3;6.0;31.23;27.22;24.67;0.35;0.37;0.0;0.29;17.35;
3789;1140;�briges Laubolz;299;1;2173;30.5029605297096;20.0;L1;2a;6.4;6.0;24.58;21.52;17.3;0.21;0.23;0.0;0.07;10.58;
3790;1140;�briges Laubolz;299;1;2173;30.5029605297096;20.0;L1;1a;12.5;6.0;17.14;11.62;4.5;0.07;0.07;0.0;0.0;3.33;
3791;1140;�briges Laubolz;299;1;2173;30.5029605297096;20.0;Restholz 1;Restholz 1;18.6;1.4;4.23;2.2;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;1140;�briges Laubolz;299;1;2173;30.5029605297096;20.0;;;;;;;;0.63;0.67;;;31.29;
#
3792;1141;�briges Laubolz;299;1;2173;30.5029605297096;20.0;L1;2b;0.3;6.0;31.23;27.22;24.67;0.35;0.37;0.0;0.29;17.35;
3793;1141;�briges Laubolz;299;1;2173;30.5029605297096;20.0;L1;2a;6.4;6.0;24.58;21.52;17.3;0.21;0.23;0.0;0.07;10.58;
3794;1141;�briges Laubolz;299;1;2173;30.5029605297096;20.0;L1;1a;12.5;6.0;17.14;11.62;4.5;0.07;0.07;0.0;0.0;3.33;
3795;1141;�briges Laubolz;299;1;2173;30.5029605297096;20.0;Restholz 1;Restholz 1;18.6;1.4;4.23;2.2;0.0;0.0;0.0;0.0;0.0;0.03;
#Summe:;1141;�briges Laubolz;299;1;2173;30.5029605297096;20.0;;;;;;;;0.63;0.67;;;31.29;
#
3796;1142;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3797;1142;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3798;1142;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1142;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3799;1143;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3800;1143;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3801;1143;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1143;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3802;1144;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3803;1144;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3804;1144;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1144;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3805;1145;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3806;1145;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3807;1145;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1145;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3808;1146;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3809;1146;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3810;1146;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1146;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3811;1147;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3812;1147;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3813;1147;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1147;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3814;1148;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3815;1148;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3816;1148;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1148;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3817;1149;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3818;1149;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3819;1149;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1149;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3820;1150;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3821;1150;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3822;1150;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1150;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3823;1151;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3824;1151;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3825;1151;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1151;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3826;1152;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3827;1152;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3828;1152;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1152;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3829;1153;Buche;200;1;2173;23.0971928962159;14.0;L1;2a;0.3;6.0;24.15;20.23;17.13;0.19;0.2;0.0;0.07;9.59;
3830;1153;Buche;200;1;2173;23.0971928962159;14.0;L1;1a;6.4;6.0;17.0;12.09;5.1;0.07;0.08;0.0;0.0;3.51;
3831;1153;Buche;200;1;2173;23.0971928962159;14.0;Restholz 1;Restholz 1;12.5;1.5;4.82;2.56;0.0;0.0;0.0;0.0;0.0;0.05;
#Summe:;1153;Buche;200;1;2173;23.0971928962159;14.0;;;;;;;;0.26;0.28;;;13.14;
#
3832;1154;Buche;200;1;2173;19.5566870547702;12.0;L1;1b;0.3;6.0;20.65;16.94;13.43;0.13;0.14;0.0;0.03;6.69;
3833;1154;Buche;200;1;2173;19.5566870547702;12.0;L1;1a;6.4;3.5;13.27;10.17;6.28;0.03;0.03;0.0;0.0;1.41;
3834;1154;Buche;200;1;2173;19.5566870547702;12.0;Restholz 1;Restholz 1;10.0;2.0;6.03;3.29;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1154;Buche;200;1;2173;19.5566870547702;12.0;;;;;;;;0.16;0.18;;;8.2;
#
3835;1155;Buche;200;1;2173;19.5566870547702;12.0;L1;1b;0.3;6.0;20.65;16.94;13.43;0.13;0.14;0.0;0.03;6.69;
3836;1155;Buche;200;1;2173;19.5566870547702;12.0;L1;1a;6.4;3.5;13.27;10.17;6.28;0.03;0.03;0.0;0.0;1.41;
3837;1155;Buche;200;1;2173;19.5566870547702;12.0;Restholz 1;Restholz 1;10.0;2.0;6.03;3.29;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1155;Buche;200;1;2173;19.5566870547702;12.0;;;;;;;;0.16;0.18;;;8.2;
#
3838;1156;Tanne;101;2;2193;20.9601999423675;13.0;L2;1b;0.3;7.0;19.77;17.78;14.07;0.17;0.19;0.0;0.04;12.44;
3839;1156;Tanne;101;2;2193;20.9601999423675;13.0;L1;1a;7.4;5.5;13.96;10.13;0.56;0.04;0.05;0.0;0.0;2.12;
#Summe:;1156;Tanne;101;2;2193;20.9601999423675;13.0;;;;;;;;0.21;0.24;;;14.56;
#
3840;1157;L�rche;103;2;2193;29.1964693343505;30.0;L1;2b;0.3;3.5;27.56;25.0;23.34;0.17;0.21;0.0;0.53;21.74;
3841;1157;L�rche;103;2;2193;29.1964693343505;30.0;L1;2a;3.9;6.0;23.27;21.61;20.41;0.22;0.26;0.0;0.3;24.33;
3842;1157;L�rche;103;2;2193;29.1964693343505;30.0;L2;1b;10.0;9.5;20.36;17.86;14.06;0.23;0.28;0.0;0.07;15.74;
3843;1157;L�rche;103;2;2193;29.1964693343505;30.0;L2;1a;19.6;7.5;13.97;10.07;5.14;0.06;0.08;0.0;0.0;3.66;
3844;1157;L�rche;103;2;2193;29.1964693343505;30.0;Restholz 1;Restholz 1;27.2;2.8;4.98;2.68;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1157;L�rche;103;2;2193;29.1964693343505;30.0;;;;;;;;0.68;0.83;;;65.57;
#
3845;1158;L�rche;103;2;2193;29.1964693343505;30.0;L1;2b;0.3;3.5;27.56;25.0;23.34;0.17;0.21;0.0;0.53;21.74;
3846;1158;L�rche;103;2;2193;29.1964693343505;30.0;L1;2a;3.9;6.0;23.27;21.61;20.41;0.22;0.26;0.0;0.3;24.33;
3847;1158;L�rche;103;2;2193;29.1964693343505;30.0;L2;1b;10.0;9.5;20.36;17.86;14.06;0.23;0.28;0.0;0.07;15.74;
3848;1158;L�rche;103;2;2193;29.1964693343505;30.0;L2;1a;19.6;7.5;13.97;10.07;5.14;0.06;0.08;0.0;0.0;3.66;
3849;1158;L�rche;103;2;2193;29.1964693343505;30.0;Restholz 1;Restholz 1;27.2;2.8;4.98;2.68;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1158;L�rche;103;2;2193;29.1964693343505;30.0;;;;;;;;0.68;0.83;;;65.57;
#
3850;1159;L�rche;103;2;2193;29.1964693343505;30.0;L1;2b;0.3;3.5;27.56;25.0;23.34;0.17;0.21;0.0;0.53;21.74;
3851;1159;L�rche;103;2;2193;29.1964693343505;30.0;L1;2a;3.9;6.0;23.27;21.61;20.41;0.22;0.26;0.0;0.3;24.33;
3852;1159;L�rche;103;2;2193;29.1964693343505;30.0;L2;1b;10.0;9.5;20.36;17.86;14.06;0.23;0.28;0.0;0.07;15.74;
3853;1159;L�rche;103;2;2193;29.1964693343505;30.0;L2;1a;19.6;7.5;13.97;10.07;5.14;0.06;0.08;0.0;0.0;3.66;
3854;1159;L�rche;103;2;2193;29.1964693343505;30.0;Restholz 1;Restholz 1;27.2;2.8;4.98;2.68;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1159;L�rche;103;2;2193;29.1964693343505;30.0;;;;;;;;0.68;0.83;;;65.57;
#
3855;1160;L�rche;103;2;2193;29.1964693343505;30.0;L1;2b;0.3;3.5;27.56;25.0;23.34;0.17;0.21;0.0;0.53;21.74;
3856;1160;L�rche;103;2;2193;29.1964693343505;30.0;L1;2a;3.9;6.0;23.27;21.61;20.41;0.22;0.26;0.0;0.3;24.33;
3857;1160;L�rche;103;2;2193;29.1964693343505;30.0;L2;1b;10.0;9.5;20.36;17.86;14.06;0.23;0.28;0.0;0.07;15.74;
3858;1160;L�rche;103;2;2193;29.1964693343505;30.0;L2;1a;19.6;7.5;13.97;10.07;5.14;0.06;0.08;0.0;0.0;3.66;
3859;1160;L�rche;103;2;2193;29.1964693343505;30.0;Restholz 1;Restholz 1;27.2;2.8;4.98;2.68;0.0;0.0;0.0;0.0;0.0;0.1;
#Summe:;1160;L�rche;103;2;2193;29.1964693343505;30.0;;;;;;;;0.68;0.83;;;65.57;
#
3860;1161;L�rche;103;2;2193;29.1964693343505;30.0;L1;2b;0.3;3.5;27.56;25.0;23.34;0.17;0.21;0.0;0.53;21.74;
3861;1161;L�rche;103;2;2193;29.1964693343505;30.0;L1;2a;3.9;6.0;23.27;21.61;20.41;0.22;0.26;0.0;0.3;24.33;
3862;1161;L�rche;103;2;2193;29.1964693343505;30.0;L2;1b;10.0;9.5;20.36;17.86;14.06;0.23;0.28;0.0;0.07;15.74;
3863;1161;L�rche;103;2;2193;29.1964693343505;30.0;L2;1a;19.6;7.5;13.97;10.07;5.14;0.06;0.08;0.0;0.0;3.66;
3864;1161;L�rche;103;2;2193;29.1964693343505;30.0;Restholz 1;Restholz 1;27.2;2.8;4.98;2.68;0.0;0.0;0.0;0.0;0.0;0.1;
