fsID,area,HYBRID,ProtFor,fs_NatRes,fs_NatProt,BAU,WOOD,BIO,ds,Cluster_ID,ds_text,rst,SEmme,Above1000m,area_ha,age,elev,SHORTNAME
2618,6069,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.607,not_young,856.0,Romoos
2619,7392,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.739,not_young,897.6,Doppleschwand
2623,9514,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.951,not_young,876.0,Doppleschwand
2624,11765,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.176,not_young,878.8999999999999,Doppleschwand
2626,11946,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.195,not_young,889.5,Romoos
2627,8900,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.89,not_young,797.3999999999999,Doppleschwand
2630,5557,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.556,not_young,919.9,Romoos
2631,5294,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.529,not_young,772.0,Romoos
2633,15707,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.571,not_young,920.2,Romoos
2634,67685,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.768,not_young,838.1,Doppleschwand
2636,10936,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.094,not_young,727.6,Romoos
2642,27763,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.776,not_young,872.3999999999999,Romoos
2644,147011,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,14.701,not_young,893.2999999999998,Romoos
2645,5592,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.559,not_young,788.2999999999998,Doppleschwand
2658,82005,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,8.201,not_young,843.6,Romoos
2663,7891,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.789,not_young,865.2,Schüpfheim
2670,7228,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.723,not_young,963.0,Schüpfheim
2671,48495,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.849,not_young,951.1,Schüpfheim
2677,10522,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.052,not_young,715.2,Doppleschwand
2681,68203,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.82,not_young,849.1,Romoos
2689,7250,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.725,not_young,768.2999999999998,Doppleschwand
2691,8400,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.84,not_young,840.2999999999998,Doppleschwand
2704,13154,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.315,not_young,899.7999999999998,Doppleschwand
2709,5600,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.56,not_young,910.2,Doppleschwand
2713,5700,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.57,not_young,933.9,Doppleschwand
2720,6200,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.62,not_young,936.9,Romoos
2722,39319,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.932,not_young,817.2999999999998,Doppleschwand
2723,36679,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.668,not_young,705.3,Doppleschwand
2733,5350,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.535,not_young,955.9,Romoos
2734,7050,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_13,1,0,0.705,not_young,917.1,Romoos
2737,7966,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.797,not_young,879.2,Doppleschwand
2740,6980,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.698,not_young,725.7999999999998,Doppleschwand
2744,14878,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.488,not_young,957.3,Doppleschwand
2746,6869,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.687,not_young,803.5,Doppleschwand
2748,38441,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.844,not_young,887.5,Doppleschwand
2752,6166,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.617,not_young,927.4,Romoos
2754,65620,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.562,not_young,908.3,Romoos
2759,7856,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_4,1,0,0.786,not_young,656.3,Doppleschwand
2760,5848,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.585,not_young,944.2,Romoos
2768,10186,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.019,not_young,915.1,Romoos
2775,5887,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.589,not_young,954.8,Romoos
2779,31805,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.181,not_young,945.9,Romoos
2784,36486,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.649,not_young,837.5,Doppleschwand
2788,7290,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.729,not_young,735.2,Romoos
2789,31285,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.129,not_young,694.2,Doppleschwand
2790,6699,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.67,not_young,673.7,Doppleschwand
2791,6510,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.651,not_young,824.2,Romoos
2793,6609,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.661,not_young,915.1,Romoos
2800,5844,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.584,not_young,753.7999999999998,Romoos
2806,59260,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,5.926,not_young,752.2,Doppleschwand
2807,99857,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,9.986,not_young,723.1,Romoos
2809,15967,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.597,not_young,958.5,Romoos
2810,10849,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.085,not_young,946.9,Romoos
2815,7106,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.711,not_young,844.0,Doppleschwand
2821,7662,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.766,not_young,753.6,Romoos
2824,13547,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.355,not_young,816.5,Doppleschwand
2825,5357,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_13,1,0,0.536,not_young,852.3999999999999,Doppleschwand
2839,5117,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.512,not_young,907.9,Bramboden
2841,9100,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.91,not_young,928.6,Bramboden
2848,6076,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.608,not_young,839.2999999999998,Hasle LU
2860,5442,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.544,not_young,949.3,Schüpfheim
2861,5657,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.566,not_young,900.0,Schüpfheim
2870,7602,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.76,not_young,979.9,Romoos
2874,6169,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.617,not_young,937.2,Romoos
2878,8550,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.855,not_young,879.7999999999998,Doppleschwand
2881,5878,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.588,not_young,711.4,Doppleschwand
2882,5221,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.522,not_young,716.5,Romoos
2884,7309,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.731,not_young,761.3999999999999,Romoos
2885,5775,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.578,not_young,858.6,Doppleschwand
2890,12492,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.249,not_young,733.7999999999998,Doppleschwand
2891,15966,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.597,not_young,702.1,Doppleschwand
2892,6304,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.63,not_young,886.2,Doppleschwand
2900,5663,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.566,not_young,839.3999999999999,Doppleschwand
2901,10849,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_4,1,0,1.085,not_young,677.1,Doppleschwand
2905,14884,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.488,not_young,768.6,Romoos
2912,20341,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.034,not_young,949.7,Romoos
2916,5231,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.523,not_young,734.2999999999998,Doppleschwand
2919,7879,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.788,not_young,694.1,Hasle LU
2922,6407,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.641,not_young,978.5,Romoos
2923,7997,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.8,not_young,883.8999999999999,Romoos
2931,19375,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.937,not_young,740.3999999999999,Romoos
2933,5653,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.565,not_young,716.5,Romoos
2941,16278,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.628,not_young,929.2,Romoos
2954,9772,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.977,not_young,691.5,Hasle LU
2959,5628,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.563,not_young,887.6,Romoos
2966,8599,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.86,not_young,833.8999999999999,Romoos
2973,65547,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,6.555,not_young,897.1,Romoos
2981,13734,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.373,not_young,814.0,Romoos
2983,15457,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.546,not_young,913.7,Romoos
2984,11805,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.181,not_young,731.1,Hasle LU
2991,7300,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.73,not_young,765.3999999999999,Romoos
2995,7505,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.751,not_young,811.5,Romoos
2996,8014,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.801,not_young,725.1,Romoos
3020,6177,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.618,not_young,921.2,Romoos
3037,5458,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.546,not_young,685.4,Hasle LU
3049,201443,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,20.144,not_young,809.2999999999998,Hasle LU
3051,5998,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.6,not_young,957.1,Romoos
3055,17819,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.782,not_young,863.2999999999998,Romoos
3056,13921,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.392,not_young,909.3,Romoos
3059,5078,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.508,not_young,944.5,Bramboden
3065,6004,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.6,not_young,915.4,Romoos
3072,14560,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.456,not_young,735.2999999999998,Romoos
3078,24315,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.431,not_young,945.5,Romoos
3081,5282,3,0,0,0,3,3,3,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.528,not_young,901.4,Romoos
3083,8916,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.892,not_young,950.9,Bramboden
3086,8057,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.806,not_young,696.0,Hasle LU
3088,8284,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.828,not_young,953.2,Romoos
3091,14733,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.473,not_young,891.3999999999999,Romoos
3094,4978,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.498,not_young,899.8999999999999,Romoos
3098,19726,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.973,not_young,758.2999999999998,Hasle LU
3100,7822,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.782,not_young,940.3,Romoos
3103,6900,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.69,not_young,943.2,Romoos
3106,6466,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.647,not_young,901.3,Romoos
3115,11033,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.103,not_young,744.2999999999998,Hasle LU
3119,7708,1,0,2,2,1,1,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.771,not_young,952.2,Romoos
3123,10701,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,1.07,not_young,929.0,Romoos
3124,5550,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.555,not_young,927.4,Romoos
3129,8508,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.851,not_young,970.6,Romoos
3130,11709,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.171,not_young,856.6,Romoos
3131,46455,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.646,not_young,867.7,Romoos
3132,7050,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.705,not_young,898.7,Romoos
3133,6782,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.678,not_young,709.0,Hasle LU
3134,5150,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.515,not_young,956.3,Romoos
3138,24950,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.495,not_young,886.5,Romoos
3139,5997,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.6,not_young,720.8999999999999,Hasle LU
3141,5650,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.565,not_young,929.0,Romoos
3146,6073,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.607,not_young,759.5,Hasle LU
3148,5800,1,0,2,2,1,1,1,ds4,,Schwaches Baumholz,Schwaches Baumholz_13,1,0,0.58,not_young,976.7,Romoos
3156,7550,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.755,not_young,921.2,Romoos
3157,9243,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.924,not_young,867.1,Romoos
3164,11310,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.131,not_young,837.5,Hasle LU
3166,5203,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.52,not_young,822.3999999999999,Romoos
3167,23900,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.39,not_young,927.3,Romoos
3169,10471,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.047,not_young,826.0,Romoos
3170,43790,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,4.379,not_young,856.3999999999999,Romoos
3173,34899,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.49,not_young,767.1,Hasle LU
3175,12219,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.222,not_young,825.5,Romoos
3176,6156,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.616,not_young,879.0,Bramboden
3177,6694,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.669,not_young,724.5,Hasle LU
3183,5148,3,0,0,0,3,3,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.515,not_young,956.8,Romoos
3187,6371,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.637,not_young,872.3999999999999,Bramboden
3192,7670,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.767,not_young,799.7,Hasle LU
3196,5854,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.585,not_young,936.0,Romoos
3198,6869,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.687,not_young,873.1,Romoos
3199,22574,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.257,not_young,733.7,Hasle LU
3202,14640,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.464,not_young,917.3,Romoos
3206,26856,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,2.686,not_young,910.9,Romoos
3211,8266,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.827,not_young,810.2999999999998,Romoos
3217,11700,1,0,2,2,1,1,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.17,not_young,874.3999999999999,Romoos
3218,7188,3,0,0,0,3,3,1,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.719,not_young,921.6,Romoos
3219,10852,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.085,not_young,720.4,Hasle LU
3220,5638,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.564,not_young,761.2999999999998,Hasle LU
3226,8350,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.835,not_young,911.7,Bramboden
3229,5950,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.595,not_young,928.6,Romoos
3234,5029,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_6,1,0,0.503,not_young,945.0,Bramboden
3240,4962,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.496,not_young,709.9,Hasle LU
3242,13111,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.311,not_young,728.8999999999999,Hasle LU
3245,11529,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.153,not_young,930.5,Bramboden
3247,5000,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.5,not_young,866.7,Romoos
3249,6558,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.656,not_young,809.5,Hasle LU
3257,8382,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.838,not_young,924.1,Romoos
3260,14326,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.433,not_young,828.2,Romoos
3265,74865,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,7.487,not_young,832.2999999999998,Romoos
3266,7178,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.718,not_young,790.3999999999999,Hasle LU
3270,5900,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.59,not_young,913.2,Romoos
3271,5519,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.552,not_young,787.5,Hasle LU
3274,5350,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.535,not_young,896.3999999999999,Romoos
3276,8854,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.885,not_young,847.5,Romoos
3284,5600,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.56,not_young,946.7,Bramboden
3286,13008,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.301,not_young,768.3999999999999,Hasle LU
3289,5638,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.564,not_young,863.6,Romoos
3295,32207,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.221,not_young,914.4,Romoos
3296,11396,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.14,not_young,719.3,Hasle LU
3297,5864,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.586,not_young,820.8999999999999,Romoos
3299,5194,2,1,0,1,2,2,2,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.519,not_young,863.2,Hasle LU
3301,6203,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.62,not_young,883.3999999999999,Romoos
3303,7175,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.717,not_young,851.7999999999998,Hasle LU
3306,5200,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.52,not_young,888.1,Romoos
3308,10034,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.003,not_young,813.2,Hasle LU
3311,12733,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.273,not_young,884.6,Romoos
3312,6680,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.668,not_young,962.6,Romoos
3313,5000,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.5,not_young,877.8999999999999,Romoos
3315,6824,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.682,not_young,940.7,Bramboden
3316,13127,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.313,not_young,861.6,Bramboden
3318,15557,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.556,not_young,779.1,Hasle LU
3319,6759,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.676,not_young,887.8999999999999,Bramboden
3320,6515,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.651,not_young,819.7,Bramboden
3324,34356,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,3.436,not_young,922.2,Bramboden
3327,6378,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.638,not_young,951.6,Bramboden
3328,7775,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.777,not_young,730.6,Hasle LU
3330,8420,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,0.842,not_young,747.6,Hasle LU
3333,5200,3,0,0,0,3,3,3,ds5,,Mittleres Baumholz,Mittleres Baumholz_13,1,0,0.52,not_young,961.6,Bramboden
3335,17726,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.773,not_young,857.7,Romoos
3337,127864,3,0,0,0,3,3,1,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,12.786,not_young,859.5,Romoos
3338,15710,2,1,0,1,2,2,2,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.571,not_young,742.0,Hasle LU
3339,16533,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.653,not_young,940.3,Bramboden
3343,5183,3,0,0,0,3,3,3,ds3,,Stangenholz,Stangenholz_13,1,0,0.518,not_young,868.1,Bramboden
3347,14755,3,0,0,0,3,3,3,ds6,,Starkes Baumholz,Starkes Baumholz_13,1,0,1.476,not_young,788.5,Romoos
