area_ha,alt_zone,type,age,BAU,HYBRID,WOOD,NONE,BIO,fsID,ds,rst,distance,elev,SHORTNAME
3.4,8,plant10,not_young,3,4,4,0,3,4999,Mittleres Baumholz,Mittleres Baumholz_8,,1662.4,Curaglia
0.9,11,plant10,not_young,3,4,4,0,3,5000,Stangenholz,Stangenholz_11,,1298.3,Cavardiras
2.4,12,plant10,not_young,3,4,4,0,3,5001,Mittleres Baumholz,Mittleres Baumholz_12,,1471.9,Sedrun
1.9,8,plant10,not_young,3,4,4,0,3,5002,Stangenholz,Stangenholz_8,,1715.6,Curaglia
2.0,12,plant10,not_young,3,4,4,0,3,5003,Mittleres Baumholz,Mittleres Baumholz_12,,1519.1,Sedrun
2.5,8,plant10,not_young,3,4,4,0,3,5004,Schwaches Baumholz,Schwaches Baumholz_8,,1772.9,Segnas
2.9,12,plant10,not_young,3,4,4,0,3,5005,Starkes Baumholz,Starkes Baumholz_12,,1424.2,Sedrun
3.1,8,plant10,not_young,3,4,4,0,3,5006,Starkes Baumholz,Starkes Baumholz_8,,1736.1,Sedrun
0.7,8,plant10,not_young,3,4,4,0,3,5007,Starkes Baumholz,Starkes Baumholz_8,,1632.5,Sedrun
3.8,12,plant10,not_young,3,4,4,0,3,5008,Mittleres Baumholz,Mittleres Baumholz_12,,1494.3,Curaglia
2.7,8,plant10,not_young,3,4,4,0,3,5009,Mittleres Baumholz,Mittleres Baumholz_8,,1890.1,Segnas
3.8,8,plant10,not_young,3,4,4,0,3,5010,Starkes Baumholz,Starkes Baumholz_8,,1775.6,Curaglia
5.9,8,plant10,not_young,3,4,4,0,3,5011,Mittleres Baumholz,Mittleres Baumholz_8,,1788.9,Curaglia
3.9,11,plant10,not_young,3,4,4,0,3,5012,Mittleres Baumholz,Mittleres Baumholz_11,,1140.6,Mumpé Medel
2.1,12,plant10,not_young,3,4,4,0,3,5013,Mittleres Baumholz,Mittleres Baumholz_12,,1392.0,Sedrun
5.4,11,plant10,not_young,3,4,4,0,3,5014,Stangenholz,Stangenholz_11,,1431.4,Cavardiras
3.1,12,plant10,not_young,3,4,4,0,3,5015,Mittleres Baumholz,Mittleres Baumholz_12,,1391.4,Sedrun
2.4,11,plant10,not_young,3,4,4,0,3,5016,Stangenholz,Stangenholz_11,,1402.4,Segnas
1.8,12,plant10,not_young,3,4,4,0,3,5017,Mittleres Baumholz,Mittleres Baumholz_12,,1347.1,Mumpé Medel
1.0,11,plant10,not_young,3,4,4,0,3,5018,Mittleres Baumholz,Mittleres Baumholz_11,,1081.4,Cavardiras
2.9,11,plant10,not_young,3,4,4,0,3,5019,Schwaches Baumholz,Schwaches Baumholz_11,,1240.0,Cavardiras
1.8,12,plant10,not_young,3,4,4,0,3,5020,Mittleres Baumholz,Mittleres Baumholz_12,,1308.0,Mumpé Medel
2.6,8,plant10,not_young,3,4,4,0,3,5021,Mittleres Baumholz,Mittleres Baumholz_8,,1780.2,Curaglia
3.1,12,plant10,not_young,3,4,4,0,3,5022,Mittleres Baumholz,Mittleres Baumholz_12,,1568.2,Curaglia
0.7,11,plant10,not_young,3,4,4,0,3,5023,Stangenholz,Stangenholz_11,,1360.1,Mumpé Medel
2.0,11,plant10,not_young,3,4,4,0,3,5024,Stangenholz,Stangenholz_11,,1403.4,Segnas
3.3,12,plant10,not_young,3,4,4,0,3,5025,Mittleres Baumholz,Mittleres Baumholz_12,,1461.3,Mumpé Medel
2.9,8,plant10,not_young,3,4,4,0,3,5026,Schwaches Baumholz,Schwaches Baumholz_8,,1669.3,Curaglia
4.7,8,plant10,not_young,3,4,4,0,3,5027,Mittleres Baumholz,Mittleres Baumholz_8,,1744.2,Curaglia
2.2,8,plant10,not_young,3,4,4,0,3,5028,Mittleres Baumholz,Mittleres Baumholz_8,,1742.3,Curaglia
2.0,8,plant10,not_young,3,4,4,0,3,5029,Mittleres Baumholz,Mittleres Baumholz_8,,1893.2,Sedrun
3.4,8,plant10,not_young,3,4,4,0,3,5030,Mittleres Baumholz,Mittleres Baumholz_8,,1708.9,Platta
2.4,11,plant10,not_young,3,4,4,0,3,5031,Starkes Baumholz,Starkes Baumholz_11,,1189.4,Mumpé Medel
0.9,5,plant10,not_young,3,4,4,0,3,5032,Mittleres Baumholz,Mittleres Baumholz_5,,1889.1,Disentis/Mustér
1.0,12,plant10,not_young,3,4,4,0,3,5033,Stangenholz,Stangenholz_12,,1301.7,Mumpé Medel
7.3,11,plant10,not_young,3,4,4,0,3,5034,Starkes Baumholz,Starkes Baumholz_11,,1293.4,Breil/Brigels
8.7,11,plant10,not_young,3,4,4,0,3,5035,Mittleres Baumholz,Mittleres Baumholz_11,,1302.7,Breil/Brigels
4.2,11,plant10,not_young,3,4,4,0,3,5036,Mittleres Baumholz,Mittleres Baumholz_11,,1284.6,Breil/Brigels
1.3,11,plant10,not_young,3,4,4,0,3,5037,Schwaches Baumholz,Schwaches Baumholz_11,,1296.3,Breil/Brigels
1.5,11,plant10,not_young,3,4,4,0,3,5038,Stangenholz,Stangenholz_11,,1296.0,Breil/Brigels
3.9,8,plant10,not_young,3,4,4,0,3,5039,Mittleres Baumholz,Mittleres Baumholz_8,,1755.6,Breil/Brigels
2.2,11,plant10,not_young,3,4,4,0,3,5040,Starkes Baumholz,Starkes Baumholz_11,,1297.7,Breil/Brigels
3.6,11,plant10,not_young,3,4,4,0,3,5041,Mittleres Baumholz,Mittleres Baumholz_11,,1255.2,Breil/Brigels
1.5,11,plant10,not_young,3,4,4,0,3,5042,Mittleres Baumholz,Mittleres Baumholz_11,,1118.7,Flond
0.5,11,plant10,not_young,3,4,4,0,3,5043,Stangenholz,Stangenholz_11,,1111.6,Flond
0.8,11,plant10,not_young,3,4,4,0,3,5044,Mittleres Baumholz,Mittleres Baumholz_11,,968.7,Flond
1.3,11,plant10,not_young,3,4,4,0,3,5045,Mittleres Baumholz,Mittleres Baumholz_11,,1079.6,Flond
0.5,11,plant10,not_young,3,4,4,0,3,5046,Mittleres Baumholz,Mittleres Baumholz_11,,1044.2,Flond
0.6,11,plant10,not_young,3,4,4,0,3,5047,Stangenholz,Stangenholz_11,,1072.1,Siat
0.7,11,plant10,not_young,3,4,4,0,3,5048,Schwaches Baumholz,Schwaches Baumholz_11,,941.8,Rueun
0.7,11,plant10,not_young,3,4,4,0,3,5049,Stangenholz,Stangenholz_11,,1268.4,Waltensburg/Vuorz
1.0,11,plant10,not_young,3,4,4,0,3,5050,Mittleres Baumholz,Mittleres Baumholz_11,,1253.3,Waltensburg/Vuorz
6.5,11,plant10,not_young,3,4,4,0,3,5051,Mittleres Baumholz,Mittleres Baumholz_11,,1436.7,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5052,Schwaches Baumholz,Schwaches Baumholz_11,,1302.1,Waltensburg/Vuorz
0.7,11,plant10,not_young,3,4,4,0,3,5053,Mittleres Baumholz,Mittleres Baumholz_11,,1371.5,Waltensburg/Vuorz
1.0,8,plant10,not_young,3,4,4,0,3,5054,Stangenholz,Stangenholz_8,,1555.9,Andiast
1.0,11,plant10,not_young,3,4,4,0,3,5055,Stangenholz,Stangenholz_11,,1234.5,Waltensburg/Vuorz
0.9,8,plant10,not_young,3,4,4,0,3,5056,Stangenholz,Stangenholz_8,,1474.9,Andiast
1.4,12,plant10,not_young,3,4,4,0,3,5057,Mittleres Baumholz,Mittleres Baumholz_12,,1547.0,Andiast
1.7,12,plant10,not_young,3,4,4,0,3,5058,Mittleres Baumholz,Mittleres Baumholz_12,,1523.2,Andiast
0.7,12,plant10,not_young,3,4,4,0,3,5059,Schwaches Baumholz,Schwaches Baumholz_12,,1491.4,Andiast
0.6,12,plant10,not_young,3,4,4,0,3,5060,Mittleres Baumholz,Mittleres Baumholz_12,,1334.3,Rueun
0.9,11,plant10,not_young,3,4,4,0,3,5061,Stangenholz,Stangenholz_11,,1232.0,Waltensburg/Vuorz
0.9,11,plant10,not_young,3,4,4,0,3,5062,Schwaches Baumholz,Schwaches Baumholz_11,,894.6,Rueun
0.5,11,plant10,not_young,3,4,4,0,3,5063,Schwaches Baumholz,Schwaches Baumholz_11,,1155.9,Siat
0.6,12,plant10,not_young,3,4,4,0,3,5064,Stangenholz,Stangenholz_12,,1526.9,Andiast
0.6,12,plant10,not_young,3,4,4,0,3,5065,Schwaches Baumholz,Schwaches Baumholz_12,,1557.9,Andiast
0.6,11,plant10,not_young,3,4,4,0,3,5066,Schwaches Baumholz,Schwaches Baumholz_11,,833.3999999999999,Rueun
1.7,11,plant10,not_young,3,4,4,0,3,5067,Schwaches Baumholz,Schwaches Baumholz_11,,877.2999999999998,Rueun
1.5,11,plant10,not_young,3,4,4,0,3,5068,Mittleres Baumholz,Mittleres Baumholz_11,,1303.8,Waltensburg/Vuorz
1.0,11,plant10,not_young,3,4,4,0,3,5069,Schwaches Baumholz,Schwaches Baumholz_11,,1209.7,Waltensburg/Vuorz
1.1,11,plant10,not_young,3,4,4,0,3,5070,Starkes Baumholz,Starkes Baumholz_11,,1170.9,Waltensburg/Vuorz
0.6,11,plant10,not_young,3,4,4,0,3,5071,Schwaches Baumholz,Schwaches Baumholz_11,,1184.5,Waltensburg/Vuorz
2.9,11,plant10,not_young,3,4,4,0,3,5072,Stangenholz,Stangenholz_11,,1175.7,Waltensburg/Vuorz
0.7,11,plant10,not_young,3,4,4,0,3,5073,Schwaches Baumholz,Schwaches Baumholz_11,,1104.1,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5074,Schwaches Baumholz,Schwaches Baumholz_11,,1147.5,Waltensburg/Vuorz
0.8,11,plant10,not_young,3,4,4,0,3,5075,Stangenholz,Stangenholz_11,,1061.3,Waltensburg/Vuorz
0.6,11,plant10,not_young,3,4,4,0,3,5076,Schwaches Baumholz,Schwaches Baumholz_11,,1032.2,Waltensburg/Vuorz
1.2,11,plant10,not_young,1,4,4,0,3,5077,Schwaches Baumholz,Schwaches Baumholz_11,,748.5,Waltensburg/Vuorz
1.5,8,plant10,not_young,3,4,4,0,3,5078,Mittleres Baumholz,Mittleres Baumholz_8,,1675.7,Andiast
1.3,11,plant10,not_young,3,4,4,0,3,5079,Stangenholz,Stangenholz_11,,926.6,Waltensburg/Vuorz
1.0,11,plant10,not_young,3,4,4,0,3,5080,Schwaches Baumholz,Schwaches Baumholz_11,,957.9,Waltensburg/Vuorz
0.7,11,plant10,not_young,3,4,4,0,3,5081,Schwaches Baumholz,Schwaches Baumholz_11,,1310.4,Waltensburg/Vuorz
1.2,11,plant10,not_young,3,4,4,0,3,5082,Mittleres Baumholz,Mittleres Baumholz_11,,1317.7,Waltensburg/Vuorz
3.1,11,plant10,not_young,3,4,4,0,3,5083,Starkes Baumholz,Starkes Baumholz_11,,1315.4,Waltensburg/Vuorz
1.7,11,plant10,not_young,3,4,4,0,3,5084,Mittleres Baumholz,Mittleres Baumholz_11,,1316.9,Waltensburg/Vuorz
1.5,11,plant10,not_young,3,4,4,0,3,5085,Mittleres Baumholz,Mittleres Baumholz_11,,1304.4,Waltensburg/Vuorz
0.7,11,plant10,not_young,3,4,4,0,3,5086,Schwaches Baumholz,Schwaches Baumholz_11,,888.5,Waltensburg/Vuorz
1.3,11,plant10,not_young,3,4,4,0,3,5087,Schwaches Baumholz,Schwaches Baumholz_11,,942.9,Waltensburg/Vuorz
2.2,11,plant10,not_young,3,4,4,0,3,5088,Mittleres Baumholz,Mittleres Baumholz_11,,1194.8,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5089,Mittleres Baumholz,Mittleres Baumholz_11,,1228.0,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5090,Mittleres Baumholz,Mittleres Baumholz_11,,1196.4,Waltensburg/Vuorz
1.6,11,plant10,not_young,3,4,4,0,3,5091,Mittleres Baumholz,Mittleres Baumholz_11,,1166.3,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5092,Mittleres Baumholz,Mittleres Baumholz_11,,1253.7,Waltensburg/Vuorz
2.1,11,plant10,not_young,3,4,4,0,3,5093,Mittleres Baumholz,Mittleres Baumholz_11,,1291.1,Waltensburg/Vuorz
1.0,11,plant10,not_young,3,4,4,0,3,5094,Mittleres Baumholz,Mittleres Baumholz_11,,1307.9,Waltensburg/Vuorz
1.0,11,plant10,not_young,3,4,4,0,3,5095,Stangenholz,Stangenholz_11,,1130.9,Waltensburg/Vuorz
1.9,11,plant10,not_young,3,4,4,0,3,5096,Stangenholz,Stangenholz_11,,1129.1,Waltensburg/Vuorz
1.0,12,plant10,not_young,3,4,4,0,3,5097,Mittleres Baumholz,Mittleres Baumholz_12,,1535.4,Andiast
2.2,11,plant10,not_young,3,4,4,0,3,5098,Stangenholz,Stangenholz_11,,1048.9,Waltensburg/Vuorz
0.7,11,plant10,not_young,3,4,4,0,3,5099,Mittleres Baumholz,Mittleres Baumholz_11,,1093.6,Waltensburg/Vuorz
0.5,12,plant10,not_young,3,4,4,0,3,5100,Mittleres Baumholz,Mittleres Baumholz_12,,1429.9,Rueun
0.8,12,plant10,not_young,3,4,4,0,3,5101,Mittleres Baumholz,Mittleres Baumholz_12,,1587.4,Andiast
2.1,12,plant10,not_young,3,4,4,0,3,5102,Mittleres Baumholz,Mittleres Baumholz_12,,1554.7,Andiast
2.3,12,plant10,not_young,3,4,4,0,3,5103,Mittleres Baumholz,Mittleres Baumholz_12,,1573.8,Andiast
0.6,12,plant10,not_young,3,4,4,0,3,5104,Mittleres Baumholz,Mittleres Baumholz_12,,1561.2,Andiast
1.6,11,plant10,not_young,3,4,4,0,3,5105,Starkes Baumholz,Starkes Baumholz_11,,886.3999999999999,Waltensburg/Vuorz
2.4,11,plant10,not_young,3,4,4,0,3,5106,Stangenholz,Stangenholz_11,,968.9,Waltensburg/Vuorz
0.8,11,plant10,not_young,3,4,4,0,3,5107,Schwaches Baumholz,Schwaches Baumholz_11,,1310.6,Waltensburg/Vuorz
1.3,11,plant10,not_young,3,4,4,0,3,5108,Mittleres Baumholz,Mittleres Baumholz_11,,1052.0,Waltensburg/Vuorz
0.6,11,plant10,not_young,3,4,4,0,3,5109,Mittleres Baumholz,Mittleres Baumholz_11,,1041.5,Waltensburg/Vuorz
3.0,11,plant10,not_young,3,4,4,0,3,5110,Schwaches Baumholz,Schwaches Baumholz_11,,848.1,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5111,Stangenholz,Stangenholz_11,,854.6,Waltensburg/Vuorz
0.9,11,plant10,not_young,3,4,4,0,3,5112,Mittleres Baumholz,Mittleres Baumholz_11,,1054.0,Waltensburg/Vuorz
2.0,11,plant10,not_young,3,4,4,0,3,5113,Schwaches Baumholz,Schwaches Baumholz_11,,1055.1,Waltensburg/Vuorz
0.9,11,plant10,not_young,3,4,4,0,3,5114,Stangenholz,Stangenholz_11,,1011.5,Waltensburg/Vuorz
0.7,11,plant10,not_young,3,4,4,0,3,5115,Mittleres Baumholz,Mittleres Baumholz_11,,1159.8,Waltensburg/Vuorz
0.5,12,plant10,not_young,3,4,4,0,3,5116,Stangenholz,Stangenholz_12,,1460.5,Rueun
1.1,11,plant10,not_young,3,4,4,0,3,5117,Stangenholz,Stangenholz_11,,1123.8,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5118,Mittleres Baumholz,Mittleres Baumholz_11,,758.8999999999999,Waltensburg/Vuorz
0.5,11,plant10,not_young,3,4,4,0,3,5119,Stangenholz,Stangenholz_11,,1491.7,Sumvitg
2.5,11,plant10,not_young,3,4,4,0,3,5120,Mittleres Baumholz,Mittleres Baumholz_11,,1065.0,Surrein
2.1,11,plant10,not_young,3,4,4,0,3,5121,Mittleres Baumholz,Mittleres Baumholz_11,,988.2,Surrein
0.8,11,plant10,not_young,3,4,4,0,3,5122,Stangenholz,Stangenholz_11,,1129.2,Surrein
2.0,11,plant10,not_young,3,4,4,0,3,5123,Stangenholz,Stangenholz_11,,1259.8,Surrein
0.8,11,plant10,not_young,3,4,4,0,3,5124,Mittleres Baumholz,Mittleres Baumholz_11,,1194.3,Surrein
1.5,11,plant10,not_young,3,4,4,0,3,5125,Mittleres Baumholz,Mittleres Baumholz_11,,1304.1,Surrein
0.9,11,plant10,not_young,3,4,4,0,3,5126,Starkes Baumholz,Starkes Baumholz_11,,1282.1,Surrein
5.7,11,plant10,not_young,3,4,4,0,3,5127,Schwaches Baumholz,Schwaches Baumholz_11,,986.8,Surrein
0.9,11,plant10,not_young,3,4,4,0,3,5128,Starkes Baumholz,Starkes Baumholz_11,,1206.4,Surrein
0.6,11,plant10,not_young,3,4,4,0,3,5129,Mittleres Baumholz,Mittleres Baumholz_11,,1098.4,Surrein
3.6,11,plant10,not_young,3,4,4,0,3,5130,Stangenholz,Stangenholz_11,,999.6,Surrein
2.0,11,plant10,not_young,3,4,4,0,3,5131,Stangenholz,Stangenholz_11,,1071.2,Surrein
2.1,11,plant10,not_young,3,4,4,0,3,5132,Stangenholz,Stangenholz_11,,958.0,Cumpadials
2.2,11,plant10,not_young,3,4,4,0,3,5133,Mittleres Baumholz,Mittleres Baumholz_11,,1099.7,Surrein
0.5,11,plant10,not_young,3,4,4,0,3,5134,Stangenholz,Stangenholz_11,,1192.7,Surrein
0.6,11,plant10,not_young,3,4,4,0,3,5135,Stangenholz,Stangenholz_11,,1277.0,Surrein
0.6,11,plant10,not_young,3,4,4,0,3,5136,Starkes Baumholz,Starkes Baumholz_11,,1288.7,Surrein
1.0,11,plant10,not_young,3,4,4,0,3,5137,Mittleres Baumholz,Mittleres Baumholz_11,,1386.0,Surrein
0.6,11,plant10,not_young,3,4,4,0,3,5138,Schwaches Baumholz,Schwaches Baumholz_11,,1373.4,Surrein
8.9,11,plant10,not_young,3,4,4,0,3,5139,Schwaches Baumholz,Schwaches Baumholz_11,,969.3,Surrein
3.4,11,plant10,not_young,3,4,4,0,3,5140,Starkes Baumholz,Starkes Baumholz_11,,1191.9,Surrein
0.5,11,plant10,not_young,3,4,4,0,3,5141,Stangenholz,Stangenholz_11,,1461.9,Surrein
3.6,11,plant10,not_young,3,4,4,0,3,5142,Mittleres Baumholz,Mittleres Baumholz_11,,1319.0,Surrein
0.7,11,plant10,not_young,3,4,4,0,3,5143,Mittleres Baumholz,Mittleres Baumholz_11,,1078.7,Surrein
1.9,9,plant10,not_young,3,4,4,0,3,5144,Mittleres Baumholz,Mittleres Baumholz_9,,1863.7,Obersaxen
0.7,9,plant10,not_young,3,4,4,0,3,5145,Stangenholz,Stangenholz_9,,1859.8,Obersaxen
0.8,11,plant10,not_young,3,4,4,0,3,5146,Schwaches Baumholz,Schwaches Baumholz_11,,1041.1,Cumpadials
1.4,11,plant10,not_young,3,4,4,0,3,5147,Starkes Baumholz,Starkes Baumholz_11,,1069.6,Cumpadials
0.9,11,plant10,not_young,3,4,4,0,3,5148,Starkes Baumholz,Starkes Baumholz_11,,1141.4,Cumpadials
1.0,11,plant10,not_young,3,4,4,0,3,5149,Mittleres Baumholz,Mittleres Baumholz_11,,1530.8,Surrein
1.1,11,plant10,not_young,3,4,4,0,3,5150,Schwaches Baumholz,Schwaches Baumholz_11,,1581.0,Surrein
1.5,11,plant10,not_young,3,4,4,0,3,5151,Stangenholz,Stangenholz_11,,976.3,Surrein
5.2,11,plant10,not_young,3,4,4,0,3,5152,Stangenholz,Stangenholz_11,,1437.3,Obersaxen
1.5,11,plant10,not_young,3,4,4,0,3,5153,Schwaches Baumholz,Schwaches Baumholz_11,,1031.2,Surrein
0.9,11,plant10,not_young,3,4,4,0,3,5154,Stangenholz,Stangenholz_11,,1179.1,Sumvitg
1.7,11,plant10,not_young,3,4,4,0,3,5155,Schwaches Baumholz,Schwaches Baumholz_11,,1398.4,Obersaxen
0.6,11,plant10,not_young,3,4,4,0,3,5156,Stangenholz,Stangenholz_11,,1188.4,Sumvitg
2.1,9,plant10,not_young,3,4,4,0,3,5157,Starkes Baumholz,Starkes Baumholz_9,,1883.3,Obersaxen
3.9,11,plant10,not_young,3,4,4,0,3,5158,Schwaches Baumholz,Schwaches Baumholz_11,,985.8,Surrein
11.2,11,plant10,not_young,3,4,4,0,3,5159,Schwaches Baumholz,Schwaches Baumholz_11,,976.2,Cumpadials
1.7,11,plant10,not_young,3,4,4,0,3,5160,Stangenholz,Stangenholz_11,,902.7,Surrein
1.1,11,plant10,not_young,3,4,4,0,3,5161,Schwaches Baumholz,Schwaches Baumholz_11,,980.6,Surrein
0.7,11,plant10,not_young,3,4,4,0,3,5162,Stangenholz,Stangenholz_11,,1539.0,Sumvitg
0.7,11,plant10,not_young,3,4,4,0,3,5163,Stangenholz,Stangenholz_11,,910.8,Surrein
2.1,11,plant10,not_young,3,4,4,0,3,5164,Schwaches Baumholz,Schwaches Baumholz_11,,1000.6,Surrein
1.0,11,plant10,not_young,3,4,4,0,3,5165,Stangenholz,Stangenholz_11,,994.6,Surrein
2.4,11,plant10,not_young,3,4,4,0,3,5166,Mittleres Baumholz,Mittleres Baumholz_11,,1081.2,Surrein
2.2,9,plant10,not_young,3,4,4,0,3,5167,Starkes Baumholz,Starkes Baumholz_9,,1850.4,Obersaxen
1.2,9,plant10,not_young,3,4,4,0,3,5168,Starkes Baumholz,Starkes Baumholz_9,,1832.0,Obersaxen
2.1,8,plant10,not_young,3,4,4,0,3,5169,Mittleres Baumholz,Mittleres Baumholz_8,,1807.1,Obersaxen
1.7,11,plant10,not_young,3,4,4,0,3,5170,Schwaches Baumholz,Schwaches Baumholz_11,,1104.0,Surrein
1.6,11,plant10,not_young,3,4,4,0,3,5171,Schwaches Baumholz,Schwaches Baumholz_11,,1220.0,Surrein
2.3,11,plant10,not_young,3,4,4,0,3,5172,Stangenholz,Stangenholz_11,,1175.1,Surrein
1.2,11,plant10,not_young,3,4,4,0,3,5173,Mittleres Baumholz,Mittleres Baumholz_11,,1247.7,Surrein
0.7,11,plant10,not_young,3,4,4,0,3,5174,Stangenholz,Stangenholz_11,,1142.7,Sumvitg
0.7,11,plant10,not_young,3,4,4,0,3,5175,Mittleres Baumholz,Mittleres Baumholz_11,,1111.9,Surcuolm
0.8,11,plant10,not_young,3,4,4,0,3,5176,Stangenholz,Stangenholz_11,,971.4,Cumpadials
2.1,11,plant10,not_young,3,4,4,0,3,5177,Starkes Baumholz,Starkes Baumholz_11,,1422.4,Sumvitg
4.7,8,plant10,not_young,3,4,4,0,3,5178,Mittleres Baumholz,Mittleres Baumholz_8,,1794.3,Obersaxen
0.9,11,plant10,not_young,3,4,4,0,3,5179,Mittleres Baumholz,Mittleres Baumholz_11,,1409.4,Sumvitg
0.9,11,plant10,not_young,3,4,4,0,3,5180,Mittleres Baumholz,Mittleres Baumholz_11,,1480.5,Sumvitg
1.5,11,plant10,not_young,3,4,4,0,3,5181,Mittleres Baumholz,Mittleres Baumholz_11,,1501.8,Sumvitg
3.3,11,plant10,not_young,3,4,4,0,3,5182,Stangenholz,Stangenholz_11,,1162.5,Surrein
2.2,11,plant10,not_young,3,4,4,0,3,5183,Mittleres Baumholz,Mittleres Baumholz_11,,1441.2,Surrein
0.5,11,plant10,not_young,3,4,4,0,3,5184,Stangenholz,Stangenholz_11,,961.8,Surrein
0.6,8,plant10,not_young,3,4,4,0,3,5185,Mittleres Baumholz,Mittleres Baumholz_8,,1640.0,Sumvitg
1.0,11,plant10,not_young,3,4,4,0,3,5186,Stangenholz,Stangenholz_11,,1383.5,Surrein
1.2,11,plant10,not_young,3,4,4,0,3,5187,Mittleres Baumholz,Mittleres Baumholz_11,,1421.8,Surrein
1.3,11,plant10,not_young,3,4,4,0,3,5188,Mittleres Baumholz,Mittleres Baumholz_11,,1448.1,Sumvitg
0.9,11,plant10,not_young,3,4,4,0,3,5189,Starkes Baumholz,Starkes Baumholz_11,,1421.0,Sumvitg
4.1,11,plant10,not_young,3,4,4,0,3,5190,Schwaches Baumholz,Schwaches Baumholz_11,,1026.1,Surrein
0.5,11,plant10,not_young,3,4,4,0,3,5191,Mittleres Baumholz,Mittleres Baumholz_11,,1075.4,Surrein
2.0,11,plant10,not_young,3,4,4,0,3,5192,Mittleres Baumholz,Mittleres Baumholz_11,,1099.7,Surrein
1.6,11,plant10,not_young,3,4,4,0,3,5193,Mittleres Baumholz,Mittleres Baumholz_11,,1022.9,Surrein
1.6,11,plant10,not_young,3,4,4,0,3,5194,Stangenholz,Stangenholz_11,,956.7,Surrein
1.9,11,plant10,not_young,3,4,4,0,3,5195,Stangenholz,Stangenholz_11,,1008.7,Surrein
1.5,11,plant10,not_young,3,4,4,0,3,5196,Mittleres Baumholz,Mittleres Baumholz_11,,1359.7,Surrein
5.7,8,plant10,not_young,3,4,4,0,3,5197,Starkes Baumholz,Starkes Baumholz_8,,1699.4,Obersaxen
1.0,11,plant10,not_young,3,4,4,0,3,5198,Mittleres Baumholz,Mittleres Baumholz_11,,1371.5,Obersaxen
1.2,11,plant10,not_young,3,4,4,0,3,5199,Schwaches Baumholz,Schwaches Baumholz_11,,1303.5,Obersaxen
1.0,11,plant10,not_young,3,4,4,0,3,5200,Schwaches Baumholz,Schwaches Baumholz_11,,1290.0,Obersaxen
1.1,11,plant10,not_young,3,4,4,0,3,5201,Schwaches Baumholz,Schwaches Baumholz_11,,1475.9,Trun
0.8,11,plant10,not_young,3,4,4,0,3,5202,Stangenholz,Stangenholz_11,,1539.9,Trun
3.7,9,plant10,not_young,3,4,4,0,3,5203,Mittleres Baumholz,Mittleres Baumholz_9,,1913.7,Trun
2.4,9,plant10,not_young,3,4,4,0,3,5204,Mittleres Baumholz,Mittleres Baumholz_9,,1920.4,Trun
3.2,9,plant10,not_young,3,4,4,0,3,5205,Mittleres Baumholz,Mittleres Baumholz_9,,1885.9,Trun
1.7,11,plant10,not_young,3,4,4,0,3,5206,Stangenholz,Stangenholz_11,,1120.8,Trun
0.8,11,plant10,not_young,3,4,4,0,3,5207,Stangenholz,Stangenholz_11,,1071.0,Trun
3.4,11,plant10,not_young,3,4,4,0,3,5208,Mittleres Baumholz,Mittleres Baumholz_11,,1106.7,Trun
1.8,11,plant10,not_young,3,4,4,0,3,5209,Starkes Baumholz,Starkes Baumholz_11,,1142.0,Trun
3.1,11,plant10,not_young,3,4,4,0,3,5210,Mittleres Baumholz,Mittleres Baumholz_11,,1155.3,Zignau
0.8,11,plant10,not_young,3,4,4,0,3,5211,Stangenholz,Stangenholz_11,,1572.7,Zignau
2.4,11,plant10,not_young,3,4,4,0,3,5212,Stangenholz,Stangenholz_11,,1190.9,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5213,Mittleres Baumholz,Mittleres Baumholz_11,,1164.2,Trun
2.5,11,plant10,not_young,3,4,4,0,3,5214,Starkes Baumholz,Starkes Baumholz_11,,1153.3,Trun
0.5,11,plant10,not_young,3,4,4,0,3,5215,Stangenholz,Stangenholz_11,,1107.6,Zignau
0.8,11,plant10,not_young,3,4,4,0,3,5216,Schwaches Baumholz,Schwaches Baumholz_11,,1550.6,Trun
1.3,8,plant10,not_young,3,4,4,0,3,5217,Mittleres Baumholz,Mittleres Baumholz_8,,1663.7,Trun
1.0,8,plant10,not_young,3,4,4,0,3,5218,Mittleres Baumholz,Mittleres Baumholz_8,,1706.3,Trun
2.3,8,plant10,not_young,3,4,4,0,3,5219,Starkes Baumholz,Starkes Baumholz_8,,1629.7,Trun
0.7,8,plant10,not_young,3,4,4,0,3,5220,Mittleres Baumholz,Mittleres Baumholz_8,,1703.4,Trun
1.0,8,plant10,not_young,3,4,4,0,3,5221,Mittleres Baumholz,Mittleres Baumholz_8,,1697.1,Trun
0.9,8,plant10,not_young,3,4,4,0,3,5222,Mittleres Baumholz,Mittleres Baumholz_8,,1583.7,Trun
